,Username,Testid,Version,Response,Score
257004,T3013463,2210948.0,A2,"<p>Para empezar, mi celebracion favorito es la navided. En la manana de navidad, mi madre y yo compramos regalos para mi amigos. Luego, mi padre y yo limpiamos su casa. Despues, yo como hamburguesa y papas fritas.  Finalamente, mi familia y yo jugamos futbol porgue tradicionales en mi familia. </p>",N-MF
257005,T3013463,2210948.0,A2,"<p>Hola, me llamo Jeff. En el tampa, tiene muchos actividades. Para empezar, en la ciudad, tiene supermercado, fruteria, panaderia, joyeria, y museos. Tu puedas jugar futbol o jugar baloncesto con tu amigos. Tambien, tu puedas comprar comida deliciosos en la resurante. Mi resurante favorita es OutBack.</p><p>Adios, Jeff</p><p><br></p><p><br></p>",N-MF
257009,T3013463,2210948.0,A2,"<p>Antes que nada, mi clima favorita es el verano. A mi me encanta verano porque no es frio. En el verano, yo juego futbol con mi amigo. Luego, a mi no me gusta invierno proque muy frio. Sin Embargo, yo bebo caliente chocolate. Mi favorito! Durante de ontono, mi famila y yo vamos a la playa. Muy refresco. </p><p>Adios</p><p><br></p>",N-MF
258786,T3087433,2281788.0,A2,"<p>Hola!</p><p>Como estas? En el city de Leonberg, es muy interesante. Es una mall,  el parque largo, y un field de futbol. <br></p>",N-MM
258790,T3087433,2281788.0,A2,"<p>Hola!</p><p>Como estas? Invierno es mi favorito! Me gusta llueve, y me gusta frio. Me gusta snowboarding y sledding.  Me amo invierno mucho!</p><p><br></p><p>-Josh</p>",N-MF
258791,T3087433,2281788.0,A2,<p>Mi favorito holiday es Navidad. Mi familia celebrates muy en Navidad. </p>,N-SE
258792,T3087433,2281788.0,A2,<p>Mi favorito holiday es Navidad. Mi familia celebrates muy en Navidad. </p>,N-MM
258793,T3087433,2281788.0,A2,"<p>Hola!</p><p>Como estas? Invierno es mi favorito! Me gusta llueve, y me gusta frio. Me gusta snowboarding y sledding.  Me amo invierno mucho!</p><p><br></p><p>-Josh</p>",N-MF
258797,T3087433,2281788.0,A2,"<p>Hola!</p><p>Como estas? En el city de Leonberg, es muy interesante. Es una mall,  el parque largo, y un field de futbol. <br></p>",N-SE
258907,T3090126,2284475.0,A1,<p>summer por que me puedo meter en mi pisina</p>,N-MM
258909,T3090126,2284475.0,A1,<p>dallas TX / esedrvirtido por typhoon texas</p>,N-NE
258911,T3090126,2284475.0,A1,<p>Mi ermana tiene 1 ano y esta muy presosa  . Mi mama la curo much y mi papa tambien</p>,N-MF
258912,T3090126,2284475.0,A1,<p>Mi ermana tiene 1 ano y esta muy presosa  . Mi mama la curo much y mi papa tambien</p>,N-MF
258914,T3090126,2284475.0,A1,<p>dallas TX / esedrvirtido por typhoon texas</p>,N-SE
258916,T3090126,2284475.0,A1,<p>summer por que me puedo meter en mi pisina</p>,N-MF
258942,T3091346,2285683.0,A2,"<p>Yo tengo Summer, en Summer Yo tengo vamanos mi madre de la playa.</p>",N-MM
258943,T3091346,2285683.0,A2,"<p>Hola Señora,</p><p>     En Guam la playa es  muy bonita, dormir debajo de la sol es muy relaxing. Tarzan Falls es muy grande y fun. Tú y Familia will be feliz.</p>",N-MF
258947,T3091346,2285683.0,A2,<p><!--StartFragment-->Mi Favorita es Christmas. Mi familia y yo tengo christmas y la snow.<!--EndFragment--><br></p>,N-MM
258948,T3091346,2285683.0,A2,<p><!--StartFragment-->Mi Favorita es Christmas. Mi familia y yo tengo christmas y la snow.<!--EndFragment--><br></p>,N-MF
258952,T3091346,2285683.0,A2,"<p>Hola Señora,</p><p>     En Guam la playa es  muy bonita, dormir debajo de la sol es muy relaxing. Tarzan Falls es muy grande y fun. Tú y Familia will be feliz.</p>",N-MF
258953,T3091346,2285683.0,A2,"<p>Yo tengo Summer, en Summer Yo tengo vamanos mi madre de la playa.</p>",N-MF
259305,T3098257,2292567.0,A2,"<p>Hola, me llamo Caden. ?Y tu?</p><p>Encantada</p>",N-NE
259306,T3098257,2292567.0,A2,"<p>Hola Pen Pal,</p><p>Mi favorita weather es hace frio. Yo tengo snowman. Es frio en Belgica.<br></p>",N-SE
259307,T3098257,2292567.0,A2,<p>Yo tengo Feliz Navidad y un compleanos.<br></p>,N-SE
259308,T3098257,2292567.0,A2,<p>Yo tengo Feliz Navidad y un compleanos.<br></p>,N-NE
259309,T3098257,2292567.0,A2,"<p>Hola Pen Pal,</p><p>Mi favorita weather es hace frio. Yo tengo snowman. Es frio en Belgica.<br></p>",N-SE
259310,T3098257,2292567.0,A2,"<p>Hola, me llamo Caden. ?Y tu?</p><p>Encantada</p>",N-SE
260070,T3127007,2319942.0,A1,<p>Mi country es el U.S. Mi country queire un presidente y muchas personas. Mi country es fabuloso!</p>,N-SE
260072,T3127007,2319942.0,A1,<p>Hola! Mi favorito season es verano. Verano es mi favorito porque hay muchas heat.</p>,N-SE
260074,T3127007,2319942.0,A1,"<p>MI familia has dos hermanas, un madre, y un padre. Mi hermanas estudia en Arapahoe y mi padre va work.</p>",N-SE
260077,T3127007,2319942.0,A1,"<p>MI familia has dos hermanas, un madre, y un padre. Mi hermanas estudia en Arapahoe y mi padre va work.</p>",N-MM
260079,T3127007,2319942.0,A1,<p>Hola! Mi favorito season es verano. Verano es mi favorito porque hay muchas heat.</p>,N-MM
260081,T3127007,2319942.0,A1,<p>Mi country es el U.S. Mi country queire un presidente y muchas personas. Mi country es fabuloso!</p>,N-NE
260646,T3146097,2337018.0,A1,<p>En memphis soy hace y soy flco la dia change y soy mucha la ir en memphis y mucho personas</p>,N-NE
260649,T3146097,2337018.0,A1,<p>me familar es muy muy grante y es muy comdia con la jagau football en la summer me mardre is poce</p>,N-MF
260651,T3146097,2337018.0,A1,<p>me gusta privmeveta porque soy hace y soy mucho de flores y animales </p>,N-MF
260652,T3146097,2337018.0,A1,<p>me gusta privmeveta porque soy hace y soy mucho de flores y animales </p>,N-MM
260654,T3146097,2337018.0,A1,<p>me familar es muy muy grante y es muy comdia con la jagau football en la summer me mardre is poce</p>,N-MF
260657,T3146097,2337018.0,A1,<p>En memphis soy hace y soy flco la dia change y soy mucha la ir en memphis y mucho personas</p>,N-MM
263238,T3237789,2419664.0,A2,"<p>Hola! Mi favorita diafestivo es Halloween. Con Halloweer, yo salir con amigos y escuscha es musica. </p>",N-MF
263239,T3237789,2419664.0,A2,"<p>Hola! </p><p>Yo soy de Chicago. En Chicago, no quere interesante places. Chicago es un boring place y es mucho dangerous. Sorry pero not sorry!</p><p>From, Student</p>",N-MM
263243,T3237789,2419664.0,A2,<p>Hola! Como lloviendo yo correr. Como caliente yo leer mucho libros. Yo soy mucho feliz con la primavera.</p>,N-MF
263244,T3237789,2419664.0,A2,<p>Hola! Como lloviendo yo correr. Como caliente yo leer mucho libros. Yo soy mucho feliz con la primavera.</p>,N-MM
263248,T3237789,2419664.0,A2,"<p>Hola! </p><p>Yo soy de Chicago. En Chicago, no quere interesante places. Chicago es un boring place y es mucho dangerous. Sorry pero not sorry!</p><p>From, Student</p>",N-MF
263249,T3237789,2419664.0,A2,"<p>Hola! Mi favorita diafestivo es Halloween. Con Halloweer, yo salir con amigos y escuscha es musica. </p>",N-MF
264127,T3267195,2446048.0,A1,<p>Hola estoy mosinada de que tu vas a mi soudad y  hay muchos tindas y comida dilisiosa de ves dde probarlo  y hay muchos lugares donde vivr y con jente  amble .</p>,N-SE
264129,T3267195,2446048.0,A1,<p> Hola  you tengo una mama que se llama amanda y teine 38 anos. y tengo una hermana quqe se llama Vanessa :) ella tiene 13. el nobre de mi hermano es bryan tiene 18 y  . mi papa se llama santiago y tiene 34. nosotros vivimos en una casa localizada en carolina del norte. nuestra casa tiene picina!! </p>,N-MF
264131,T3267195,2446048.0,A1,<p>Hola  son increible  de que te gusta aser en cada estaciones del ano  y tambien donde vivas.  donede yo vivo esta muy calinte y soliado. Lo que me gusta aser en  primavera  me gusta a plantr y hugar afuera.En el verano  me gusta ir a la arberca y tambien a la parque .oh en el otono me gusta  montar me en las hojas .En el invierno me gusta  el chocolate y pankes y estar con mi familia.</p><p><br></p>,N-MF
264132,T3267195,2446048.0,A1,<p>Hola  son increible  de que te gusta aser en cada estaciones del ano  y tambien donde vivas.  donede yo vivo esta muy calinte y soliado. Lo que me gusta aser en  primavera  me gusta a plantr y hugar afuera.En el verano  me gusta ir a la arberca y tambien a la parque .oh en el otono me gusta  montar me en las hojas .En el invierno me gusta  el chocolate y pankes y estar con mi familia.</p><p><br></p>,N-MF
264134,T3267195,2446048.0,A1,<p> Hola  you tengo una mama que se llama amanda y teine 38 anos. y tengo una hermana quqe se llama Vanessa :) ella tiene 13. el nobre de mi hermano es bryan tiene 18 y  . mi papa se llama santiago y tiene 34. nosotros vivimos en una casa localizada en carolina del norte. nuestra casa tiene picina!! </p>,N-MF
264136,T3267195,2446048.0,A1,<p>Hola estoy mosinada de que tu vas a mi soudad y  hay muchos tindas y comida dilisiosa de ves dde probarlo  y hay muchos lugares donde vivr y con jente  amble .</p>,N-MM
264225,T3272461,2450432.0,A2,"<p style=""text-align: right:""></p><p>Hola, Chile </p><p>Yo viven en Cape Cod. Esta cuatro estaciones. </p>",N-MM
264226,T3272461,2450432.0,A2,"<p>Hola señor, </p><p>Yo viven en Cape Cod. Hay muchas interesante  los lugares es vistar. Mi favorito es Mashpee Commons. Tu puedes comes el helado. Es mucho gusta el centro comercial. </p>",N-MF
264227,T3272461,2450432.0,A2,"<p>Hola Argentina, </p><p>Hay muchas vacaciones que celebramos. Son muy diferentes de los tuyos. Mi favorito es Halloween. Halloween es un dia en el que te vistes. </p>",N-MF
264228,T3272461,2450432.0,A2,"<p>Hola Argentina, </p><p>Hay muchas vacaciones que celebramos. Son muy diferentes de los tuyos. Mi favorito es Halloween. Halloween es un dia en el que te vistes. </p>",N-MF
264229,T3272461,2450432.0,A2,"<p>Hola señor, </p><p>Yo viven en Cape Cod. Hay muchas interesante  los lugares es vistar. Mi favorito es Mashpee Commons. Tu puedes comes el helado. Es mucho gusta el centro comercial. </p>",N-MF
264230,T3272461,2450432.0,A2,"<p style=""text-align: right:""></p><p>Hola, Chile </p><p>Yo viven en Cape Cod. Esta cuatro estaciones. </p>",N-MM
264240,T3272529,2450500.0,A2,<p>Hola</p><p>En Mashpee nosotros tieno en la centro de commerical dos. Otros actividad en Mashpee es va a playa. Nosotors dos playas de South cape y Poppenesst. Eso acitvidad sim embargo es muy common en la verano. En deciembre es mucho frio. </p>,N-MF
264244,T3272529,2450500.0,A2,"<p>Holá, </p><p>me llamo Abby, yo de Estados Unidos o Massachusetts. El clima normalmente es mal o calor. Sin embargo, en el verano el clima es mucho calor. Mientras es hace calor mi y mi amigas va la playa o piscina. Aunque en la deciembre el clima es muy frio. El clima es muy frio de Octubre a marzo. En el abril la clima es calor pero no playa clima. El hace calor weather lleva muy feliz. Además el clima es hace mucho calor, de hecho es muco llevia. Sin embargo, mientras es llevia mi madre y yo occasionalmente va a el centro de commercial. Que es donde nosotros el la camistas o pantolones o las zapatos. Cuándo nosotros va a el centro de commerical sometimes nosotoros get la comida.</p>",N-MF
264245,T3272529,2450500.0,A2,<p>Holá </p><p>En la Estados Unidos nosotros celebracion un las feliz la vida. El happamente en la deciembre. El clima es mucho frio en las deciembre. Otros celebracion es cuarto de julio. Eso es importante a Estados Unidos por que es indepencia de la Estados Undios. </p>,N-MF
264246,T3272529,2450500.0,A2,<p>Holá </p><p>En la Estados Unidos nosotros celebracion un las feliz la vida. El happamente en la deciembre. El clima es mucho frio en las deciembre. Otros celebracion es cuarto de julio. Eso es importante a Estados Unidos por que es indepencia de la Estados Undios. </p>,N-MF
264247,T3272529,2450500.0,A2,"<p>Holá, </p><p>me llamo Abby, yo de Estados Unidos o Massachusetts. El clima normalmente es mal o calor. Sin embargo, en el verano el clima es mucho calor. Mientras es hace calor mi y mi amigas va la playa o piscina. Aunque en la deciembre el clima es muy frio. El clima es muy frio de Octubre a marzo. En el abril la clima es calor pero no playa clima. El hace calor weather lleva muy feliz. Además el clima es hace mucho calor, de hecho es muco llevia. Sin embargo, mientras es llevia mi madre y yo occasionalmente va a el centro de commercial. Que es donde nosotros el la camistas o pantolones o las zapatos. Cuándo nosotros va a el centro de commerical sometimes nosotoros get la comida.</p>",N-MF
264251,T3272529,2450500.0,A2,<p>Hola</p><p>En Mashpee nosotros tieno en la centro de commerical dos. Otros actividad en Mashpee es va a playa. Nosotors dos playas de South cape y Poppenesst. Eso acitvidad sim embargo es muy common en la verano. En deciembre es mucho frio. </p>,N-MF
264456,U2682138,1907454.0,A2,"<p>Mi favorita celebration es mi cumpleanos, Porque yo recivir moy gifts y me gusta gifts. a mi me gusta mi cumplenos porque mi familia sings feliz complienos to mi. et es moy bueno</p>",N-MM
264457,U2682138,1907454.0,A2,"<p>En Lexington e no mocho activido, tu vamos a la Centro de lexington. Es moy resterante, burtucci, ill calsall y my. El Resteraunte es my buen. en el centr de lexingtntn my stres es uen.</p>",N-SE
264461,U2682138,1907454.0,A2,"<p>bien!, Me gusta el verano porque es moy hacer calor. En el verano yo juago los deportes con mi hermano y mis amigos, El futbol, Balensto, y beisbol.  Yo juago deportes todo los dias. Es moy moy bein! mi y mis amigos beber mucho aguas on moy calor dias. En el verano yo vamos  a el campa con migos en el campe nosotros juago los deportes y nadar en la lake, y ver television. El campa es moy buano. yo no esuala en el verano, verano es moy buano.</p>",N-MF
264462,U2682138,1907454.0,A2,"<p>bien!, Me gusta el verano porque es moy hacer calor. En el verano yo juago los deportes con mi hermano y mis amigos, El futbol, Balensto, y beisbol.  Yo juago deportes todo los dias. Es moy moy bein! mi y mis amigos beber mucho aguas on moy calor dias. En el verano yo vamos  a el campa con migos en el campe nosotros juago los deportes y nadar en la lake, y ver television. El campa es moy buano. yo no esuala en el verano, verano es moy buano.</p>",N-MF
264466,U2682138,1907454.0,A2,"<p>En Lexington e no mocho activido, tu vamos a la Centro de lexington. Es moy resterante, burtucci, ill calsall y my. El Resteraunte es my buen. en el centr de lexingtntn my stres es uen.</p>",N-MF
264467,U2682138,1907454.0,A2,"<p>Mi favorita celebration es mi cumpleanos, Porque yo recivir moy gifts y me gusta gifts. a mi me gusta mi cumplenos porque mi familia sings feliz complienos to mi. et es moy bueno</p>",N-MF
265254,U2834779,2040560.0,A2,"<p>¡Hola amigo!! ¡Como estas? Mi nombre es William Iverson, Tengo catorce años. ¡Cuantos años tienes? Mi favorito holiday es Navidad. Mi familia comer bisteak, mi favorito! In Navidad mi familia es loco, amable, cariñoso. In Navidad mi ciudad Park City es muy loco. Que te gusta esquiar despues de la esquela! Hasta lavista mi amigo!!<br></p>",N-MM
265255,U2834779,2040560.0,A2,"<p>¡Hola Proffesora!! </p><p>Mi nombe es William Iverson. Mi esquela es Treasure Mountain Junior High. Mi ciudad es muy amable. In Invierno mi ciudad es muy bien, Que te gusta esquiar in Invierno. In mi cuidad hace fresco in Invierno. In mi ciudad es el musemo es historia in Park City es miners. El ciudad es muy chic muy bien comer. <br></p><p>Hasta Manaña!</p>",N-MM
265259,U2834779,2040560.0,A2,<p>¡Holá Amigo!! Como Estas? Mi nombre es William Iverson. Tengo catorce años. Cuantos años tienes? In mi ciudad hace fresco invierno. Que tè guesta esquiar despues de la esquela. Mi favorito hace fresco es invierno. Que te gusta esquiar! Hasta Lavista Amigo!<br></p>,N-MM
265260,U2834779,2040560.0,A2,<p>¡Holá Amigo!! Como Estas? Mi nombre es William Iverson. Tengo catorce años. Cuantos años tienes? In mi ciudad hace fresco invierno. Que tè guesta esquiar despues de la esquela. Mi favorito hace fresco es invierno. Que te gusta esquiar! Hasta Lavista Amigo!<br></p>,N-SE
265264,U2834779,2040560.0,A2,"<p>¡Hola Proffesora!! </p><p>Mi nombe es William Iverson. Mi esquela es Treasure Mountain Junior High. Mi ciudad es muy amable. In Invierno mi ciudad es muy bien, Que te gusta esquiar in Invierno. In mi cuidad hace fresco in Invierno. In mi ciudad es el musemo es historia in Park City es miners. El ciudad es muy chic muy bien comer. <br></p><p>Hasta Manaña!</p>",N-MM
265265,U2834779,2040560.0,A2,"<p>¡Hola amigo!! ¡Como estas? Mi nombre es William Iverson, Tengo catorce años. ¡Cuantos años tienes? Mi favorito holiday es Navidad. Mi familia comer bisteak, mi favorito! In Navidad mi familia es loco, amable, cariñoso. In Navidad mi ciudad Park City es muy loco. Que te gusta esquiar despues de la esquela! Hasta lavista mi amigo!!<br></p>",N-MM
265824,U2843549,2049099.0,A2,"<p>hola maestra, </p><p>vosotros vaís el centro de commercial por ropas y botas. vosotros vais el parque por jugar deportes y correr por salud. </p>",N-MF
265826,U2843549,2049099.0,A2,<p>Me gusta cinco de mayo porque mi familia jugan en mi casa y mi mama preparar mucho delicioso pollo con arroz.</p>,N-MF
265829,U2843549,2049099.0,A2,<p>Me gusta primavera. yo practico deportes y correr. Me gusta otono porque mi madre preparar comida en mi casa por festividad.  </p>,N-MF
265830,U2843549,2049099.0,A2,<p>Me gusta primavera. yo practico deportes y correr. Me gusta otono porque mi madre preparar comida en mi casa por festividad.  </p>,N-MF
265833,U2843549,2049099.0,A2,<p>Me gusta cinco de mayo porque mi familia jugan en mi casa y mi mama preparar mucho delicioso pollo con arroz.</p>,N-MF
265835,U2843549,2049099.0,A2,"<p>hola maestra, </p><p>vosotros vaís el centro de commercial por ropas y botas. vosotros vais el parque por jugar deportes y correr por salud. </p>",N-MF
268452,U2911788,2113962.0,A2,<p>mi favorita vacaciones es christmas por que el la presente. mi muy le gusta recieve un presente. Mi familia es un la fiesta con su amigos y un familia</p>,N-MF
268454,U2911788,2113962.0,A2,"<p>Hola el profesor de guadalaljara. Bienvenido a mundeline. es muy contento aqui. lo recomiendo duncun dounuts en mudeline. es muy delicioso. </p><p>gracias,</p><p>Andersen</p>",N-MF
268457,U2911788,2113962.0,A2,<p>Holá Pen Pal </p><p>mi favorita weather es verano. por que es muy hase color. yo  e gusta nadar en agua y bote en el agua. mi sienta muy muy contento.</p><p><br></p>,N-MF
268458,U2911788,2113962.0,A2,<p>Holá Pen Pal </p><p>mi favorita weather es verano. por que es muy hase color. yo  e gusta nadar en agua y bote en el agua. mi sienta muy muy contento.</p><p><br></p>,N-MF
268461,U2911788,2113962.0,A2,"<p>Hola el profesor de guadalaljara. Bienvenido a mundeline. es muy contento aqui. lo recomiendo duncun dounuts en mudeline. es muy delicioso. </p><p>gracias,</p><p>Andersen</p>",N-MF
268463,U2911788,2113962.0,A2,<p>mi favorita vacaciones es christmas por que el la presente. mi muy le gusta recieve un presente. Mi familia es un la fiesta con su amigos y un familia</p>,N-MF
269070,U2934057,2135185.0,A2,<p>Me favorita es navidad. Yo visitar mis familia y comio mucho.  Yo juego musica com mis hermanos tambien.</p>,N-MF
269071,U2934057,2135185.0,A2,"<p>Hola,</p><p>Me llamo es Amaya y durante es dia tu visitar centeral de comercial. Mis amgigos y yo visitamos mucho fin de semana. </p><p>                                                                                                                                                                                       Hasta Luego,</p><p>                                                                                                                                                                                 Amaya Willis</p>",N-MF
269075,U2934057,2135185.0,A2,"<p>Durante Winter yo juego con mis amigos in el casa. Yo visitar mi abuela tambien.  Me gusta juego musica, mi abula juegaba music  cuandos ere niná.</p>",N-MF
269076,U2934057,2135185.0,A2,"<p>Durante Winter yo juego con mis amigos in el casa. Yo visitar mi abuela tambien.  Me gusta juego musica, mi abula juegaba music  cuandos ere niná.</p>",N-MF
269080,U2934057,2135185.0,A2,"<p>Hola,</p><p>Me llamo es Amaya y durante es dia tu visitar centeral de comercial. Mis amgigos y yo visitamos mucho fin de semana. </p><p>                                                                                                                                                                                       Hasta Luego,</p><p>                                                                                                                                                                                 Amaya Willis</p>",N-MF
269081,U2934057,2135185.0,A2,<p>Me favorita es navidad. Yo visitar mis familia y comio mucho.  Yo juego musica com mis hermanos tambien.</p>,N-MF
269287,U2942592,2143352.0,A1,"<p>Hola chico, </p><p>Mi donde es Cincy Ohio, yo y mi chicas favorita comer es pollo y papas fritas y favorita bebe is cáfe. Yo play with mi hermana y primos. </p>",N-MM
269289,U2942592,2143352.0,A1,"<p>Hola,<br></p><p>Mi llama es Caitlyn, yo trece azul ojos. Mi padre llama es Jon, mi padre es intelgente. Mi madre llama es Amy, chica es azul ojos y serios. Mi hermano llama es Dana, mi hermano es vienta y uno y, gupo y intelgente. Mi hermana llama es Peyton, mi hermana es seis y, intelgente.</p><p>Your chica, </p><p>Caitlyn  </p>",N-MF
269291,U2942592,2143352.0,A1,"<p>Mi favrito season es Spring. En spring yo futball y, read libros y, volleyball. </p>",N-MM
269292,U2942592,2143352.0,A1,"<p>Mi favrito season es Spring. En spring yo futball y, read libros y, volleyball. </p>",N-SE
269294,U2942592,2143352.0,A1,"<p>Hola,<br></p><p>Mi llama es Caitlyn, yo trece azul ojos. Mi padre llama es Jon, mi padre es intelgente. Mi madre llama es Amy, chica es azul ojos y serios. Mi hermano llama es Dana, mi hermano es vienta y uno y, gupo y intelgente. Mi hermana llama es Peyton, mi hermana es seis y, intelgente.</p><p>Your chica, </p><p>Caitlyn  </p>",N-MF
269296,U2942592,2143352.0,A1,"<p>Hola chico, </p><p>Mi donde es Cincy Ohio, yo y mi chicas favorita comer es pollo y papas fritas y favorita bebe is cáfe. Yo play with mi hermana y primos. </p>",N-MM
272173,U3038362,2234065.0,A1,"<p>Hola,</p><p>Yo se ve Buenos Aires de internet. Buenos Aires es chévere. Asi que, tú y famila va a resterantes. Tú ir a tiene muy bueno.</p>",N-MM
272175,U3038362,2234065.0,A1,"<p>Hola,</p><p>Mi favorita seasona es nada. No me gusta seasona porque es frio y hot. En Atlanta tienemos de horrible seasonas.</p>",N-SE
272177,U3038362,2234065.0,A1,"<p>Hola amigo,</p><p>Americano es muy grande. Hay muchas personas vive aquí. Atlanta tiene muy de ciduad. Atlanta es bonita.</p>",N-MF
272178,U3038362,2234065.0,A1,"<p>Hola amigo,</p><p>Americano es muy grande. Hay muchas personas vive aquí. Atlanta tiene muy de ciduad. Atlanta es bonita.</p>",N-MF
272180,U3038362,2234065.0,A1,"<p>Hola,</p><p>Mi favorita seasona es nada. No me gusta seasona porque es frio y hot. En Atlanta tienemos de horrible seasonas.</p>",N-MM
272182,U3038362,2234065.0,A1,"<p>Hola,</p><p>Yo se ve Buenos Aires de internet. Buenos Aires es chévere. Asi que, tú y famila va a resterantes. Tú ir a tiene muy bueno.</p>",N-NE
272346,U3043229,2238702.0,A2,"<p>Hola Mi Amigo! </p><p>Mi favorito es Christmas. En Christmas, nosotros tienemos amigos comemos y bebemos siempre! Mi familia amamos Christmas! En Christmas mi familia hablamos y cocinamos todos los dias!!</p><p><br></p><p>Adios!</p><p>Jacob</p>",N-MF
272347,U3043229,2238702.0,A2,"<p>Hola Senor! Donde es Guadalajara? </p><p><br></p><p>Yo hambre es Jacob y yo vivo en Fort Worth, Texas! Mi escuela es ILTKSHS. En Fort Worth nosotros visitamos el Stockyards, mi favorito location en Fort Worth!</p><p><br></p><p>Adios Senor!</p>",N-MF
272350,U3043229,2238702.0,A2,<p>Por que tu amas el frio! El frio es no bueno.</p>,N-MF
272353,U3043229,2238702.0,A2,<p>Por que tu amas el frio! El frio es no bueno.</p>,N-MF
272356,U3043229,2238702.0,A2,"<p>Hola Senor! Donde es Guadalajara? </p><p><br></p><p>Yo hambre es Jacob y yo vivo en Fort Worth, Texas! Mi escuela es ILTKSHS. En Fort Worth nosotros visitamos el Stockyards, mi favorito location en Fort Worth!</p><p><br></p><p>Adios Senor!</p>",N-MF
272357,U3043229,2238702.0,A2,"<p>Hola Mi Amigo! </p><p>Mi favorito es Christmas. En Christmas, nosotros tienemos amigos comemos y bebemos siempre! Mi familia amamos Christmas! En Christmas mi familia hablamos y cocinamos todos los dias!!</p><p><br></p><p>Adios!</p><p>Jacob</p>",N-MF
273451,U3084056,2278412.0,A1,<p>En mi ciadad celebramos navidad dia de san valentin st patrics day </p>,N-MM
273453,U3084056,2278412.0,A1,<p>Hola yo soy jose </p><p>En mi familia hay 5 personas incluyendo me a mi . Hermana no abla mucho pero cuando lo ace le gusta jugar. A mi hermano le gusta hablar mucho . A mi padre le gusta ver el futbole . Mi madre es bien carinosa . A mi me gusta jugar en mi x box </p>,N-MF
273455,U3084056,2278412.0,A1,<p>verrano porque no hay escuela y me puedo dormir cuando yo quiera tambien me guesta ir a mexico</p>,N-MF
273456,U3084056,2278412.0,A1,<p>verrano porque no hay escuela y me puedo dormir cuando yo quiera tambien me guesta ir a mexico</p>,N-MM
273458,U3084056,2278412.0,A1,<p>Hola yo soy jose </p><p>En mi familia hay 5 personas incluyendo me a mi . Hermana no abla mucho pero cuando lo ace le gusta jugar. A mi hermano le gusta hablar mucho . A mi padre le gusta ver el futbole . Mi madre es bien carinosa . A mi me gusta jugar en mi x box </p>,N-MF
273460,U3084056,2278412.0,A1,<p>En mi ciadad celebramos navidad dia de san valentin st patrics day </p>,N-MM
274609,U3118390,2311737.0,A1,<p>UÕe as summer  in Abril In Lunes. Iam Like Asistente in del salón !</p>,N-SE
274611,U3118390,2311737.0,A1,"<p>En Texasn en, as blubuennte </p>",N-MM
274613,U3118390,2311737.0,A1,"<p>I have en Mommá, en Pápa, en siblÍngs </p>",N-SE
274614,U3118390,2311737.0,A1,"<p>I have en Mommá, en Pápa, en siblÍngs </p>",N-SE
274616,U3118390,2311737.0,A1,"<p>En Texasn en, as blubuennte </p>",N-NE
274618,U3118390,2311737.0,A1,<p>UÕe as summer  in Abril In Lunes. Iam Like Asistente in del salón !</p>,N-SE
275190,U3138484,2330128.0,A1,<p>Yo me gusta mucho calor y buen tiempo. Yo jugar football y pecinar </p>,N-MF
275191,U3138484,2330128.0,A1,<p>En mi familia cuatro personas. Mi casa es poco largo y bueno. Mi hermano uday y doce anos. Mi papa sid veinte y nueve anos. Mi mama veinte y cinco anos y yo me llamo yohan once anos</p>,N-MF
275194,U3138484,2330128.0,A1,<p>Vivo en singapore. Singapore es pequenio. En singapore es futbol y baloncesto. En singapore pesinar.</p>,N-MF
275197,U3138484,2330128.0,A1,<p>Vivo en singapore. Singapore es pequenio. En singapore es futbol y baloncesto. En singapore pesinar.</p>,N-MF
275200,U3138484,2330128.0,A1,<p>En mi familia cuatro personas. Mi casa es poco largo y bueno. Mi hermano uday y doce anos. Mi papa sid veinte y nueve anos. Mi mama veinte y cinco anos y yo me llamo yohan once anos</p>,N-MF
275201,U3138484,2330128.0,A1,<p>Yo me gusta mucho calor y buen tiempo. Yo jugar football y pecinar </p>,N-MF
276265,U3175471,2364228.0,A1,,N-NE
276267,U3175471,2364228.0,A1,,N-NE
276269,U3175471,2364228.0,A1,"<p>Estimado amigo,mí favorito season es april, mayo y junio,</p>",N-MM
276270,U3175471,2364228.0,A1,"<p>Estimado amigo,mí favorito season es april, mayo y junio,</p>",N-MM
276272,U3175471,2364228.0,A1,,N-NE
276274,U3175471,2364228.0,A1,,N-NE
278053,U3242989,2424693.0,A1,"<p>Hola! </p><p>Mi viva es Unites States of America! New York es un ciudad. Lugaresla un ciudad está la biblioteca, el cine, y las tiendas</p>",N-MM
278055,U3242989,2424693.0,A1,"<p>Hola! </p><p>Mi llamo Avery. </p><p>Las personas en cinco. Mi madre, mi padre, uno hermanos, y uno hermanas. </p><p>Mi hermanos nombre es Henry. Henry es cuatro años. Henry los juegos es fútbol.</p><p>Mi hermanas nombre es Paige. Paige es siete años. Paige los juegos es fútbol, golf, y ténis.</p><p>Mi casa es azul y gris. </p><p>Westport es divertido!</p>",N-MF
278057,U3242989,2424693.0,A1,"<p>Hola!</p><p>En el invierno, el tiempo afuera es mucho frío y nieve. En el verano, el tiempo afuera es hace calor y soleado. </p><p>Me gusta verano. En el verano, me gusta la nada y como helado. </p>",N-MF
