Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime,POS
B3326640,Male,9,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2479815,8/23/19 12:23,B2,I4,I4,3947,I4,3389,nan,nan,nan,nan,A-SE,LANGUAGE ARTS,An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youâve been asked to post a blog on your schoolâs website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.,"<p style=""text-align: left:"">SUPERMAN ES UNA PERSONA QUE YEGO DE OTRO PLANETA EL TIENE PODERES QUE OTRAS PERSONAS NO TIENEN,LUEGO TENIA QUE PELIAR PERSONAS QUE TENIAN CASI ELMISMO PODER QUE EllOS EL TENIA GRANDES PELEAS PERO EL SIEMPRE GANABA, LUEGO ELTENIA QUE AGARAR PERSONAS QUE STABAN FUERTES QUE EL PARA QUE MATEN A UN MONSTRO  LUEGO SUPERMAN SE TENIA QUE SACRIFICAR PARA QUE PERSONAS SOBRIBRIBRIERAN.<br></p>",54,X X X SYM PUNCT X PUNCT NOUN PUNCT PROPN PUNCT PUNCT NOUN ADJ AUX DET NOUN PRON NOUN ADP DET PROPN DET PROPN NOUN PRON DET NOUN ADV ADJ PUNCT ADV VERB PRON PROPN NOUN PRON ADJ ADV PRON NOUN PRON PROPN DET PROPN PROPN PROPN PROPN DET PROPN PROPN PUNCT ADV VERB PRON DET NOUN PRON PROPN NOUN SCONJ DET ADP PRON NOUN ADP DET NOUN ADV ADJ PRON VERB PRON PROPN ADP PRON NOUN ADJ PUNCT PROPN INTJ X
B3326640,Male,9,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2479815,8/23/19 12:23,B2,I4,I4,3947,I4,3389,nan,nan,nan,nan,I-MF,DIRECTIONS,"You are emailing an exchange student from Costa Rica, who is new to your school. This student loves to read and wants to know how to get a library card and check out books.Write an email that gives instructions about how to get a library card and check out books. Be specific as you can and include details that will help the new exchange student use the library.","<p>PRIMERO BAS A TENER QUE IR A LA BIBLOTECA I LEVAS A TENER QUE PREGUNTAR QUE QUIERES UNA CARTA PARA QUE PUEDAS SACAR LIBROS LUEGO NO SE SITEVAN A PREGUNTAR QUE BASS A TENER QUE PAGAR SOLO LE PAGAS, I LUEGOTHE VAN A TOMAR UNA FOTO PARAQUE TELOPONGAN EN LA CARTA POR SI LO PIERDES VAN   A SAVER QUIEN ERES . I YA QUE AS ECHO ESO YA PUEDES AGARAR LIBROS .</p>",54,ADJ NOUN ADP NOUN PRON VERB ADP DET PROPN CONJ PROPN ADP NOUN PRON NOUN PRON AUX DET PROPN ADP PRON DET PROPN PROPN ADV ADV PRON AUX ADP NOUN PRON PROPN ADP PROPN PRON PROPN PROPN PROPN PROPN PUNCT NUM NOUN AUX ADP VERB DET PROPN PROPN ADJ ADP DET PROPN ADP SCONJ PRON PROPN AUX ADP PROPN PRON AUX PUNCT X PROPN PRON PROPN PROPN PROPN ADV AUX VERB NOUN PUNCT
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,N-MF,WEATHER,"In her last email, your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.","<p>Â¡HolÃ¡ amiga!<br>Mi season favorito es vierno. En el vierno, hay muchas actividades, pero, yo no me gusta deportes. En el viero, hace calor. El vierno es mi favoritoi porque no tego escuela y no hay tarea. No hay lluvia en el vierno, porque hay muchos incetos. Yo jugo videojegos en el vierno y leer pero, leo todos los dÃ­as. Mi videojuego favorito a momento es Breath of the Wild por el Nintendo Switch. Es un videojuego muy dificil.<br></p><p>En el vierno, hay un concierto en el parque. Mi familia y yo vamos al parque todos los viernos por el concierto.Es un tradition de mi familia. </p>",26,X PUNCT PROPN PUNCT NOUN PUNCT PROPN INTJ PUNCT DET PROPN ADJ AUX VERB PUNCT ADP DET NOUN PUNCT AUX DET NOUN PUNCT CONJ PUNCT PRON ADV PRON VERB NOUN PUNCT ADP DET NOUN PUNCT VERB NOUN PUNCT DET NOUN VERB PRON NOUN SCONJ ADV ADJ NOUN CONJ ADV AUX NOUN PUNCT ADV AUX NOUN ADP DET NOUN PUNCT SCONJ AUX DET NOUN PUNCT PRON VERB NOUN ADP DET NOUN CONJ VERB CONJ PUNCT NOUN DET DET PROPN PUNCT DET NOUN ADJ ADP NOUN VERB PROPN ADP DET PROPN ADP DET PROPN PROPN PUNCT AUX DET NOUN ADV ADJ PUNCT PROPN INTJ X ADP DET NOUN PUNCT AUX DET NOUN ADP DET NOUN PUNCT DET PROPN CONJ PRON AUX ADP DET NOUN DET DET NOUN ADP DET NOUN PUNCT AUX DET NOUN ADP DET NOUN PUNCT
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,N-MF,FAMILY,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members, your home, and your family members' home. Give your family membersâ names and ages, and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.","<p>Â¡HolÃ¡ JosÃ©!<br>Bienvinidos a Colorado. Mi familia es muy feliz por tÃº visita. Hay cuatro personas en mi familia con yo. Mi mamÃ¡, mi papÃ¡, mi hermano, y mi perro. Numero uno, mi madre. Mi mamÃ¡ que se llama Julie. Ella es un profesora por los niÃ±os pequenos. Ella es simpatÃ­co y habla mandarin a veces. Ella le gusta flores y gatos Numero dos, mi papÃ¡. Mi papÃ¡ que se llama Jim. Ãl no necesito trabajar porque Ã©l es viejo. Ãl le gusta futbol americano.  Numero tres, mi hermano. Mi hermano quÃ© se llama Nathan. Nathan va a Heritage High School. Nathan tiene catorce aÃ±os. Numero cuatro, mi perro. Mi perro quÃ© se llama Cassie. Ella es muy simpatico, pero ella barks a lot. <br></p>",26,X PUNCT X PUNCT X X PUNCT X X X NOUN ADP PROPN PUNCT DET PROPN VERB ADV ADJ ADP X VERB PUNCT AUX NUM NOUN ADP DET NOUN ADP PRON PUNCT DET X PUNCT PUNCT DET NOUN PUNCT PUNCT DET NOUN PUNCT CONJ DET NOUN PUNCT NOUN PRON PUNCT DET NOUN PUNCT DET X PUNCT PRON PRON VERB PROPN PUNCT PRON AUX DET NOUN ADP DET X X PRON VERB PRON PUNCT PRON VERB PROPN CONJ VERB NOUN ADP NOUN PUNCT PRON PRON VERB NOUN CONJ NOUN PROPN NUM PUNCT DET NOUN PUNCT PUNCT DET X PUNCT PRON PRON VERB PROPN PUNCT X X X X VERB VERB SCONJ X SYM PROPN VERB ADJ PUNCT X X X PRON VERB NOUN ADJ PUNCT NOUN NUM PUNCT DET NOUN PUNCT DET NOUN X X PRON VERB PROPN PUNCT PROPN VERB ADP PROPN PROPN PROPN PUNCT PROPN VERB NUM NOUN X DET PUNCT PROPN NUM PUNCT DET NOUN PUNCT DET PROPN X X PRON VERB PROPN PUNCT PRON AUX ADV ADJ PUNCT CONJ PRON PROPN ADP PROPN PUNCT PROPN INTJ X
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,N-MF,CITY_TOWN,"In an email message to you, your pen pal tells you he has never been to your country, and he would like to learn more about it.Write an email to your pen pal and list some typical places that a city in your country has. Tell him about some activities people can do in a city and at the places you list.","<p>Â¡HolÃ¡ Francisco!Yo se tÃº  no visitias los estados unido. Yo hablan mucho de los estados unidos. En mi ciudad, hay muchos museos. Mi museo favorito es el Museum of Nature and Science porque hay muchas exhibitas interesantes. Hay muchos skyscrapers en el ciudad. Los skyscrapers son officinas y bancos. No es interesante. En en ciudad, hay  un restarante especial. El restarante quÃ© se llama Melting Pot y es especial porque hay espiritus en el restaraunte. Pero, yo se no hay esperitus en el Melting Pot. En los suburbs, hay muchas casas y parques. Hay un gas station near mi casa. Mi herano y yo vamos al gas station en el verano. Hay muchas parques tambien. Mi casa es enfrente de un parque. Hay escuelas tambien, porque escuelas no son muy interesante. <br></p>",26,X PUNCT PROPN PUNCT PROPN PUNCT PRON PRON X ADV ADJ DET NOUN ADJ PUNCT PRON VERB ADV ADP DET NOUN ADJ PUNCT ADP DET NOUN PUNCT AUX DET NOUN PUNCT DET PROPN ADJ VERB DET PROPN ADP PROPN X PROPN SCONJ AUX DET NOUN ADJ PUNCT AUX DET NOUN ADP DET NOUN PUNCT DET NOUN AUX ADJ CONJ NOUN PUNCT ADV VERB ADJ PUNCT ADP ADP NOUN PUNCT AUX DET NOUN ADJ PUNCT DET NOUN X X PRON VERB PROPN PROPN CONJ VERB ADJ SCONJ AUX NOUN ADP DET NOUN PUNCT CONJ PUNCT PRON PRON ADV AUX NOUN ADP DET PROPN PROPN PUNCT ADP DET NUM PUNCT VERB DET NOUN CONJ NOUN PUNCT AUX DET NOUN PROPN X PRON VERB PUNCT DET X CONJ PRON AUX ADP DET NOUN PROPN ADP DET NOUN PUNCT AUX DET NOUN ADV PUNCT DET PROPN PROPN ADV ADP DET NOUN PUNCT AUX NOUN ADV PUNCT SCONJ NOUN ADV AUX ADV ADJ PUNCT PROPN INTJ X
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,I-NE,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,nan,26,VERB
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,I-SE,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,"<p>En mi escuela, hay dos presentaciones typical. Un presentacion es formal. En un formal presentacion el profe es escrita durate el presentacion. En un informal presentacion, el profe no escrita durante el presentacion. </p>",26,ADP DET NOUN PUNCT AUX NUM NOUN ADJ PUNCT DET NOUN AUX ADJ PUNCT ADP DET ADJ NOUN DET NOUN AUX VERB ADJ PRON DET NOUN PUNCT ADP DET ADJ NOUN PUNCT DET NOUN ADV VERB ADP DET NOUN PUNCT
B3328361,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480898,8/26/19 10:48,A1,N3,N3,3545,N3,3947,nan,nan,nan,nan,I-NE,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.",nan,26,VERB
B3328381,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480918,8/26/19 10:02,A1,I2,I2,3400,I2,3947,nan,nan,nan,nan,I-MM,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,"<p>Me gusta para tu comprar un perro. Yo pienso perros son el animal tu comprar porque ellos son muy simpaticas. Un Perros son muy energeticas tambien. Pero, tu no encuentra un animales mas intelligente. Â¡Unos perros son muy muy lindos y vivo sobre dies aÃ±os!</p>",34,PRON VERB SCONJ PROPN VERB DET NOUN PUNCT PRON VERB NOUN VERB DET NOUN ADJ VERB SCONJ PRON VERB ADV ADJ PUNCT DET NOUN VERB ADV ADJ ADV PUNCT CONJ PUNCT NOUN ADV VERB DET VERB PRON ADV ADJ PUNCT X PUNCT DET NOUN VERB ADV ADV ADJ CONJ ADJ ADP PROPN NOUN PROPN PRON PUNCT
B3328381,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480918,8/26/19 10:02,A1,I2,I2,3400,I2,3947,nan,nan,nan,nan,I-MM,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>En mi escuela los estudiantes trabajan en mucos typos de presentaciones. Es un presentaciones donde los estudiantes hablan sobre un topic. Hay also presentaciones de arte y un estudiantes dubjuar. Un presentacion cuando los estudiantes escriben son muy popular en mi escuela tambien. Los estudiantes escuchan de el estudiante cuando el estudiante es hablando. </p>,34,ADP DET NOUN DET NOUN VERB ADP NOUN X ADP NOUN PUNCT AUX DET NOUN PRON DET NOUN VERB ADP DET NOUN PUNCT AUX DET NOUN ADP NOUN CONJ DET NOUN VERB PUNCT DET NOUN SCONJ DET NOUN VERB VERB ADV ADJ ADP DET NOUN ADV PUNCT DET NOUN VERB ADP DET NOUN SCONJ DET NOUN AUX VERB PUNCT
B3328381,Female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2480918,8/26/19 10:02,A1,I2,I2,3400,I2,3947,nan,nan,nan,nan,I-MF,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>En mi escuela, los estudiantes tienen una semana de espiritu. Nosotros llegamos ropa de comico. Nosotros llegamos sus pelos comicos tambien. Los maestros leegamos ropas comicas tambien. Los estudiantes vamos de deportes de futbol o basketbol. La semana de espiritu en mi escula es muy muy divertido porque el mascot de mi escula va a mi escuela tambien. Nosotros tenemos un pep rally tambien. Mi escula tiene mucho espiritu de escuela.</p>",34,ADP DET NOUN PUNCT DET NOUN VERB DET NOUN ADP NOUN PUNCT PRON VERB NOUN ADP NOUN PUNCT PRON VERB DET NOUN ADJ ADV PUNCT DET NOUN VERB NOUN ADJ ADV PUNCT DET NOUN VERB ADP NOUN ADP NOUN CONJ X PUNCT DET NOUN ADP NOUN ADP DET NOUN VERB ADV ADV ADJ SCONJ DET NOUN ADP DET NOUN VERB ADP DET NOUN ADV PUNCT PRON VERB DET NOUN NOUN ADV PUNCT DET NOUN VERB PRON NOUN ADP NOUN PUNCT
B3379057,Female,5,Elementary,6,Two-Way Immersion,Heritage Language,1,2523363,10/15/19 11:32,A1,I4,I4,4141,I4,171,nan,nan,nan,nan,I-MF,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>mi escuela se mira casi todo nuevo porque hicieron muchas remolaciones en nuestra escuela oh y lo que hacemos tambien eventos como maestros contra estudiantes de sexto grado, y tambien hacemos un festival del los dÃ­as de los muertos pero es muy dificil de dicribir haci que losiento tambien hacemos en halloween despues de escuela a las 4:00 o 5:00 vamos de regreso a escuela para el halloween hopla bailamos todo e se tipo de cosas que hacemos allÃ­.</p>",24,DET NOUN NOUN VERB ADV DET ADJ SCONJ VERB PRON NOUN ADP DET NOUN VERB CONJ PRON SCONJ VERB ADV NOUN ADP NOUN ADP NOUN ADP ADJ NOUN PUNCT CONJ ADV VERB DET NOUN ADP DET DET PROPN ADP DET NOUN CONJ AUX ADV ADJ ADP VERB AUX SCONJ PROPN ADV VERB ADP NOUN ADV ADP NOUN ADP DET NUM CONJ NUM VERB ADP NOUN ADP NOUN SCONJ DET NOUN NOUN VERB DET CONJ PRON NOUN ADP NOUN PRON VERB X PUNCT
B3379057,Female,5,Elementary,6,Two-Way Immersion,Heritage Language,1,2523363,10/15/19 11:32,A1,I4,I4,4141,I4,171,nan,nan,nan,nan,I-MF,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>nosotros o ri ta vamos a presentar si yo se a veces unos se sienten nerviosos como yo. yo orita presente hayer me morir de miedo pero se siente bien bueno lo que prensente fue el estado de alabama y mis otros compaÃ±eros presentaron y no querÃ­an pero tuvieron que ir a si que tienes que ser valiente.</p>,24,PRON CONJ X X VERB ADP VERB SCONJ PRON PRON ADP NOUN PRON PRON VERB ADJ SCONJ PRON PUNCT PRON VERB ADJ PROPN PRON VERB ADP NOUN CONJ PRON VERB ADV ADJ PRON SCONJ VERB PRON VERB DET NOUN ADP NOUN CONJ DET DET NOUN VERB NOUN VERB CONJ ADV X CONJ VERB SCONJ VERB ADP SCONJ PRON AUX CONJ AUX ADJ PUNCT
B3379057,Female,5,Elementary,6,Two-Way Immersion,Heritage Language,1,2523363,10/15/19 11:32,A1,I4,I4,4141,I4,171,nan,nan,nan,nan,I-MF,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,<p>yo si fuera ustedes yo quisiera tener un pastor alÃ¨man y un golden retriver primera los goden retrivers son amables y son muy buenos cuindando niÃ±os o bebes y lo que es lo malo es que hacen popo en tusuelo y les salen mucha pelaje ahora para el pastor aleman si tambien son muy buenos protegiendo la casa y siendo muy buenos perros ahora lo malo si no conosen ninguna persona pues muerden mas bien quieren morder a las personas otra cosa </p>,24,PRON SCONJ AUX PRON PRON VERB VERB DET NOUN NOUN PUNCT NOUN CONJ DET NOUN VERB ADJ PRON VERB NOUN AUX ADJ CONJ AUX ADV ADJ VERB X X PRON CONJ ADJ CONJ PRON SCONJ VERB DET ADJ AUX SCONJ VERB NOUN ADP NOUN CONJ PRON VERB DET NOUN ADV ADP DET NOUN ADJ SCONJ ADV VERB ADV ADJ VERB DET NOUN CONJ VERB ADV ADJ NOUN ADV DET ADJ SCONJ ADV VERB DET NOUN SCONJ VERB ADV ADV VERB VERB ADP DET NOUN DET NOUN
C3358795,Female,11,Secondary / High School,5,Traditional classroom,Foreign Language,1,2503836,9/27/19 14:35,B2,I3,I3,3938,I3,3354,nan,nan,nan,nan,I-MF,COMMUNICATIONS,"Your pen pal wrote to you and wants to learn more about the culture of teens in your community. She wants to know how they communicate with each other. She asked if students use technology to stay in touch with their friends and what kind of online activities, websites, and apps are popular with kids in your school and community.Write an email of several sentences that explains how teens in your community communicate and stay in touch with each other. Also explain which online activities, websites, and apps are popular at your school and with your friends. Also tell her about what kinds of online activities websites and apps are not popular. Use as much description as possible.","<p>Â¡Hola!<br></p><p>En mi comunidad, nosotros vivimos en la Red. De mi telefono celular tengo Instagram, Snapchat, Twitter, y YouTube. Muchas personas yo conozco tienen estes medias de social tÃ¡mbien. En mi pais para estar en contacto nosotros textiamos muchos. TÃ¡mbien nosotros usamos Snapchat y Instagram para textiar. No me usa Twitter mucho, solomente uso Twitter para leer los Tweets de los celebros y para saber las personas del mundo. Todas las personas tienen y miran YouTube. Unas personas de mi clase son Youtubers. Los YouTubers son las personas que crean los videos de el Internet. En clase, los estudiantes juegan juegos de las computadoras del Red. Los juegos son 2048 o surviv.io. Este es todos que puedo pensar a hora. </p><p>Â¡Adios!<br></p>",37,NOUN PUNCT PART PUNCT VERB INTJ X ADP DET NOUN PUNCT PRON VERB ADP DET PROPN PUNCT ADP PROPN NOUN ADJ VERB PROPN PUNCT PROPN PUNCT PROPN PUNCT CONJ PROPN PUNCT DET NOUN PRON VERB VERB NOUN NOUN ADP ADJ X PUNCT PROPN PUNCT ADP PROPN NOUN ADP VERB ADP NOUN PRON VERB PRON PUNCT INTJ PUNCT PROPN PRON VERB PROPN CONJ PROPN ADP VERB PUNCT ADV PRON VERB PROPN PRON PUNCT ADV VERB PROPN ADP VERB DET NOUN ADP DET NOUN CONJ SCONJ VERB DET NOUN ADP DET NOUN PUNCT DET DET NOUN VERB CONJ VERB PROPN PUNCT DET NOUN ADP DET NOUN VERB PROPN PUNCT DET PROPN VERB DET NOUN PRON VERB DET PROPN ADP DET PROPN PUNCT ADP NOUN PUNCT DET NOUN VERB NOUN ADP DET NOUN ADP DET PROPN PUNCT DET PROPN VERB NUM CONJ NOUN PUNCT INTJ PUNCT PRON AUX DET PRON AUX VERB ADP NOUN PUNCT X PUNCT PROPN PRON PUNCT PROPN INTJ X
C3358795,Female,11,Secondary / High School,5,Traditional classroom,Foreign Language,1,2503836,9/27/19 14:35,B2,I3,I3,3938,I3,3354,nan,nan,nan,nan,I-MM,DIRECTIONS,"You are emailing an exchange student from Costa Rica, who is new to your school. This student loves to read and wants to know how to get a library card and check out books.Write an email that gives instructions about how to get a library card and check out books. Be specific as you can and include details that will help the new exchange student use the library.","<p>Â¡Hola!<br></p><p>En los Estados Unidos necessita un card de biblioteca para leer un libro de una biblioteca. Para comprar un card necessitas ID. Es tu pictura de manejar o de la esquela. Despues que tiene este, necessita un dollar para comprar el card. Habla con la bibliotecara y preguntas la personas cuando un card, date el dinero, y tÃº tienes un card. Despues ir entre de la biblioteca y encontras el libro que tÃº quieres. Hablas con la bibliotecara uno mÃ¡s, date el card, y cuando la bibliotecara date lo el libro y el card vas a tu casa para leer. <br></p><p>Â¡Adios!<br></p>",37,NOUN PUNCT PART PUNCT VERB INTJ X ADP DET PROPN PROPN X PRON X ADP NOUN ADP VERB DET NOUN ADP DET NOUN PUNCT ADP VERB DET NOUN ADJ X PUNCT X PROPN PROPN ADP VERB CONJ ADP DET NOUN PUNCT ADV SCONJ VERB PRON PUNCT X DET NOUN ADP VERB DET NOUN PUNCT VERB ADP DET NOUN CONJ NOUN DET NOUN SCONJ DET NOUN PUNCT VERB PRON DET NOUN PUNCT CONJ X VERB DET NOUN PUNCT ADV VERB ADP ADP DET NOUN CONJ PROPN DET NOUN PRON X VERB PUNCT PROPN ADP DET NOUN PRON NOUN PUNCT X PUNCT VERB PRON DET NOUN PUNCT CONJ SCONJ DET NOUN VERB PRON DET DET NOUN CONJ DET NOUN VERB ADP PROPN PROPN ADP VERB PUNCT SYM INTJ PROPN PROPN PUNCT PROPN PRON PUNCT PROPN INTJ X
C3358795,Female,11,Secondary / High School,5,Traditional classroom,Foreign Language,1,2503836,9/27/19 14:35,B2,I3,I3,3938,I3,3354,nan,nan,nan,nan,I-MF,ANIMALS,"National wild animal week is approaching. Your Spanish language class is learning about zoos in Mexico City.Write a blog post in which you describe zoos, state what people do at zoos, and explain whether or not you like zoos and why.","<p>En la casa de animales, son muchos animales. Tiene muchos animales que son diferentes. En mi pais tiene muchos casa de animales. Mi favorita es la casa de animales en New Orleans. En esta casa tiene muchos animales. Tiene animales de monos y mariposas. Tambien son los pajaros y gatos mÃ¡s grande. De las casas de animales personas miran los animales y comen comida. La comida no es perfecto pero es bien. En mi opiniÃ³n las casas de animales son increible. Me gusta tocar las fotographias y porque este me gustan las casa de animales. Me gusta los animales en generalmente, pero los animales no le gusta mi. Las casas de animales son mÃ¡s largo y tienen muchos diferentes animales. Todas las personas pueden encontrar un animal que Ã©l o ella le gusta. </p>",37,ADP DET NOUN ADP VERB PRON PUNCT AUX PRON VERB PRON PUNCT VERB PRON VERB PRON SCONJ AUX ADJ PUNCT ADP PROPN NOUN VERB DET NOUN ADP VERB PRON PUNCT DET NOUN VERB DET NOUN ADP VERB PRON ADP PROPN PROPN PUNCT ADP DET NOUN VERB PRON VERB PRON PUNCT VERB VERB PRON ADP NOUN CONJ NOUN PUNCT ADV AUX DET NOUN CONJ NOUN NOUN PUNCT X PROPN PUNCT ADP DET NOUN ADP VERB DET NOUN VERB PRON VERB PRON CONJ AUX NOUN PUNCT DET NOUN ADV VERB ADJ CONJ VERB ADV PUNCT ADP PROPN PROPN X X DET NOUN ADP VERB PRON AUX ADJ PUNCT PRON VERB VERB DET NOUN CONJ SCONJ PRON PRON VERB DET NOUN ADP VERB PRON PUNCT PRON VERB PRON VERB PRON ADP ADV PUNCT CONJ PRON VERB PRON ADV PRON VERB PRON PUNCT DET NOUN ADP VERB PRON VERB NOUN PUNCT X ADJ CONJ VERB PRON ADJ VERB PRON PUNCT DET DET NOUN AUX VERB DET NOUN CONJ X X X X PRON PRON VERB PUNCT
C3358795,Female,11,Secondary / High School,5,Traditional classroom,Foreign Language,1,2503836,9/27/19 14:35,B2,I3,I3,3938,I3,3354,nan,nan,nan,nan,A-NE,ENVIRONMENT,"Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.",<p>En mi escuela tiene una clase que la ambiante. Las personas en este clase limpian la escuela y recycle. Tambien mi escuela tiene programas que tiene oportunidads para auyda la ambiante. En el futuro mi escuela puede hacer mas. No tiene mas para auydar la ambiante. Necessta usar la computadoras solomente y no tiene papel porque papel es de los arboles. Tambien mucho de el papel ellos no usan o usan solomente un poco. </p>,37,ADP DET NOUN VERB DET NOUN SCONJ DET NOUN PUNCT DET NOUN ADP DET NOUN VERB DET NOUN CONJ NOUN PUNCT ADV DET NOUN VERB NOUN PRON VERB NOUN ADP VERB DET NOUN PUNCT ADP DET NOUN DET NOUN AUX VERB ADV PUNCT ADV VERB ADV ADP VERB DET NOUN PUNCT PROPN VERB DET NOUN ADV CONJ ADV VERB NOUN SCONJ NOUN AUX ADP DET NOUN PUNCT ADV ADV ADP DET NOUN PRON ADV VERB CONJ VERB ADV DET PRON PUNCT
