maxSim,maxSim,label
0.067189584,0.327177658,I-MM
0.072979932,0.295117427,I-SE
0.070140015,0.366801113,I-SE
0.142378534,0.572054842,I-MF
0.144985163,0.687558417,I-MF
0.097633877,0.54410633,I-MM
0.097633877,0.54410633,I-MF
0.144985163,0.687558417,I-MF
0.142378534,0.572054842,I-MF
0.088079953,0.365922048,I-MF
0.072934848,0.382960225,I-MF
0.073508852,0.350678389,I-MF
0.073508852,0.350678389,I-MF
0.072934848,0.382960225,I-MF
0.088079953,0.365922048,I-MF
0.073246687,0.518485791,I-MM
0,0,I-NE
0,0,I-NE
0,0,I-NE
0,0,I-NE
0.073246687,0.518485791,I-SE
0.091330994,0.500671233,I-SE
0.108475271,0.548519055,I-SE
0.080987005,0.407474495,I-MM
0.080987005,0.407474495,I-SE
0.108475271,0.548519055,I-MM
0.091330994,0.500671233,I-SE
0.0976694,0.284640501,I-SE
0.042766411,0.197367633,I-NE
0.044580921,0.275591376,I-SE
0.044580921,0.275591376,I-NE
0.042766411,0.197367633,I-NE
0.0976694,0.284640501,I-SE
0.043768147,0.386930191,I-NE
0.078341543,0.47786832,I-SE
0.077522096,0.363902754,I-SE
0.077522096,0.363902754,I-SE
0.078341543,0.47786832,I-SE
0.043768147,0.386930191,I-NE
0.134637873,0.523363935,I-MF
0.103555589,0.489668311,I-NE
0.131779836,0.646329727,I-MF
0.131779836,0.646329727,I-MF
0.103555589,0.489668311,I-SE
0.134637873,0.523363935,I-MF
0.111745112,0.63085,I-MF
0.112648693,0.655011774,I-MF
0.093047991,0.635271552,I-MF
0.093047991,0.635271552,I-MF
0.112648693,0.655011774,I-MF
0.111745112,0.63085,I-MF
0.123401108,0.70376877,I-MF
0.10690047,0.596551837,I-MF
0.095584203,0.466253975,I-SE
0.095584203,0.466253975,I-SE
0.10690047,0.596551837,I-MF
0.123401108,0.70376877,I-MF
0.073415507,0.251978184,I-NE
0.104235731,0.469989443,I-SE
0.104235731,0.469989443,I-SE
0.073415507,0.251978184,I-NE
0.079462797,0.594781809,I-MM
0.07999881,0.548453987,I-MM
0.069800899,0.490651442,I-SE
0.069800899,0.490651442,I-MM
0.07999881,0.548453987,I-MM
0.079462797,0.594781809,I-MM
0.121037706,0.447829398,I-SE
0.145471634,0.5568893,I-SE
0.133465739,0.500223038,I-SE
0.133465739,0.500223038,I-SE
0.145471634,0.5568893,I-SE
0.121037706,0.447829398,I-MM
0.119089788,0.623078217,I-MF
0.106611138,0.645322379,I-MF
0.133165096,0.69717702,I-MF
0.133165096,0.69717702,I-MF
0.106611138,0.645322379,I-MF
0.119089788,0.623078217,I-MF
0.088042605,0.423648874,I-MF
0.091387571,0.58350903,I-MF
0.084576848,0.441060871,I-MF
0.072820214,0.423441195,I-MM
0.051409347,0.337008591,I-MM
0.09044697,0.554157849,I-MM
0.09044697,0.554157849,I-MM
0.051409347,0.337008591,I-SE
0.072820214,0.423441195,I-MM
0.031511146,0.181043629,I-NE
0.043654439,0.485734207,I-NE
0.080742214,0.371211038,I-NE
0.080742214,0.371211038,I-NE
0.043654439,0.485734207,I-NE
0.031511146,0.181043629,I-NE
0.132238218,0.387950637,I-MF
0.133074344,0.620756351,I-MF
0.124334461,0.65435869,I-MF
0.124334461,0.65435869,I-MF
0.133074344,0.620756351,I-MF
0.132238218,0.387950637,I-MF
0.067713518,0.390763757,I-MF
0.092337607,0.596631756,I-MF
0.074746765,0.490271161,I-MF
0.067080108,0.331175397,I-SE
0.077250072,0.346184094,I-NE
0.079468679,0.316097382,I-NE
0.079468679,0.316097382,I-NE
0.077250072,0.346184094,I-NE
0.067080108,0.331175397,I-NE
0.104293728,0.437696229,I-MF
0.072386877,0.475326939,I-MM
0.117210251,0.685319075,I-MF
0.117210251,0.685319075,I-MF
0.072386877,0.475326939,I-SE
0.104293728,0.437696229,I-MM
0.052812028,0.285870317,I-SE
0.079717841,0.441732254,I-SE
0.059845202,0.370301366,I-SE
0.059845202,0.370301366,I-SE
0.079717841,0.441732254,I-SE
0.052812028,0.285870317,I-SE
0.106921109,0.319597867,I-SE
0.07789029,0.289403742,I-SE
0.076960277,0.378160591,I-SE
0.076960277,0.378160591,I-SE
0.07789029,0.289403742,I-SE
0.106921109,0.319597867,I-MM
0.100496025,0.289801256,I-NE
0.042557761,0.210259592,I-NE
0.047906573,0.271317928,I-NE
0.047906573,0.271317928,I-NE
0.042557761,0.210259592,I-NE
0.100496025,0.289801256,I-NE
0.068781075,0.340632393,I-SE
0.058358655,0.335640298,I-MM
0.058648473,0.382552356,I-SE
0.058648473,0.382552356,I-MM
0.058358655,0.335640298,I-NE
0.068781075,0.340632393,I-SE
0.104546594,0.418616098,I-MF
0.113721206,0.627098391,I-MF
0.097622135,0.584857459,I-MF
0.097622135,0.584857459,I-MF
0.113721206,0.627098391,I-MF
0.104546594,0.418616098,I-MF
0.053705593,0.28773222,I-SE
0.053705593,0.28773222,I-SE
0.084004601,0.396696933,I-MM
0.067633526,0.435203294,I-SE
0.038468244,0.333120836,I-SE
0.038468244,0.333120836,I-SE
0.067633526,0.435203294,I-SE
0.084004601,0.396696933,I-MM
0.053468305,0.226477201,I-SE
0.039186026,0.305237989,I-MM
0.08131702,0.246259261,I-SE
0.08131702,0.246259261,I-SE
0.039186026,0.305237989,I-SE
0.053468305,0.226477201,I-SE
0.044525456,0.474354894,I-SE
0.04792939,0.37498018,I-SE
0.134381039,0.604784197,I-SE
0.134381039,0.604784197,I-SE
0.04792939,0.37498018,I-SE
0.044525456,0.474354894,I-SE
0.080106247,0.356808473,I-MM
0.100980137,0.484331119,I-NE
0.105080973,0.4385519,I-SE
0.105080973,0.4385519,I-MM
0.100980137,0.484331119,I-SE
0.080106247,0.356808473,I-SE
0.101002153,0.146069108,I-NE
0.101002153,0.146069108,I-NE
0.140518252,0.619810145,I-MF
0.088503172,0.555991372,I-MF
0.075969946,0.510282703,I-MF
0.075969946,0.510282703,I-MF
0.088503172,0.555991372,I-MF
0.140518252,0.619810145,I-MF
0.071786064,0.41721514,I-MF
0.095289206,0.530631725,I-MF
0.170779408,0.555856273,I-MF
0.170779408,0.555856273,I-MF
0.095289206,0.530631725,I-SE
0.071786064,0.41721514,I-MF
0.112616487,0.488913676,I-MM
0.115018933,0.335594287,I-SE
0.065399,0.344596197,I-SE
0.065399,0.344596197,I-SE
0.115018933,0.335594287,I-SE
0.112616487,0.488913676,I-SE
0.037504819,0.352225505,I-MF
0.095212404,0.558253528,I-NE
0.021783899,0.20061311,I-NE
0.021783899,0.20061311,I-SE
0.095212404,0.558253528,I-NE
0.037504819,0.352225505,I-SE
0.052243819,0.296238739,I-NE
0.024259541,0.182501955,I-NE
0.057438063,0.422405839,I-NE
0.057438063,0.422405839,I-NE
0.024259541,0.182501955,I-NE
0.052243819,0.296238739,I-NE
0.12672678,0.706376161,I-MF
0.122970629,0.744588156,I-MF
0.125773464,0.688842835,I-MF
0.125773464,0.688842835,I-MF
0.122970629,0.744588156,I-MF
0.12672678,0.706376161,I-MF
0.069029884,0.226605789,I-NE
0.206715087,0.132075967,I-NE
0.034149587,0.312129615,I-NE
0.034149587,0.312129615,I-SE
0.206715087,0.132075967,I-NE
0.069029884,0.226605789,I-NE
0.062847685,0.179794704,I-NE
0.025095016,0.325049115,I-NE
0.069280836,0.399725168,I-NE
0.069280836,0.399725168,I-NE
0.025095016,0.325049115,I-NE
0.062847685,0.179794704,I-NE
0.127784113,0.524671155,I-MM
0.077037664,0.361565448,I-SE
0.115516759,0.5380428,I-SE
0.115516759,0.5380428,I-SE
0.077037664,0.361565448,I-SE
0.127784113,0.524671155,I-SE
0.065427509,0.448596775,I-MF
0.092886884,0.603786626,I-MF
0.115767977,0.508521552,I-MF
0.111352372,0.483751784,I-MF
0.098134333,0.539449205,I-MF
0.12831941,0.662242031,I-MF
0.12831941,0.662242031,I-MF
0.098134333,0.539449205,I-MF
0.111352372,0.483751784,I-MF
0.059389659,0.23303292,I-SE
0.054248744,0.2938761,I-SE
0.056849434,0.32576982,I-NE
0.056849434,0.32576982,I-NE
0.054248744,0.2938761,I-NE
0.059389659,0.23303292,I-NE
0.157543623,0.628282918,I-MF
0.150275782,0.653197505,I-MF
0.116402621,0.700840995,I-MF
0.116402621,0.700840995,I-MF
0.150275782,0.653197505,I-MF
0.157543623,0.628282918,I-MF
0.116037631,0.482511527,I-MF
0.120939734,0.549012249,I-MF
0.11660136,0.515441706,I-MF
0.11660136,0.515441706,I-MF
0.120939734,0.549012249,I-MF
0.116037631,0.482511527,I-MF
0.118195739,0.621566489,I-MF
0.102874769,0.603761075,I-MF
0.078123788,0.433601813,I-MM
0.121105892,0.439101445,I-MM
0.152227996,0.620365571,I-MM
0.110253681,0.580480341,I-MM
0.110253681,0.580480341,I-SE
0.152227996,0.620365571,I-MM
0.121105892,0.439101445,I-MM
0.087119337,0.533146585,I-MF
0.061886657,0.435801819,I-MF
0.112617042,0.576313706,I-MF
0.121047397,0.609278564,I-MF
0.123412194,0.627979167,I-MF
0.134708115,0.636985704,I-MF
0.134708115,0.636985704,I-MF
0.123412194,0.627979167,I-MF
0.121047397,0.609278564,I-MF
0.0924032,0.54330479,I-MM
0.068099967,0.517969064,I-MM
0.089428843,0.55251569,I-MM
0.089428843,0.55251569,I-MM
0.068099967,0.517969064,I-MM
0.0924032,0.54330479,I-MM
0.083201999,0.323947017,I-NE
0.068479519,0.255149072,I-NE
0.033439841,0.276658632,I-NE
0.033439841,0.276658632,I-SE
0.068479519,0.255149072,I-NE
0.083201999,0.323947017,I-SE
0.156036632,0.704312903,I-MF
0.103644984,0.596774191,I-MF
0.092556641,0.542845775,I-MF
0.092556641,0.542845775,I-MF
0.103644984,0.596774191,I-MF
0.156036632,0.704312903,I-MF
0.067704881,0.526894986,I-MM
0.0732152,0.453018917,I-SE
0.086311269,0.517686195,I-MM
0.086311269,0.517686195,I-MM
0.0732152,0.453018917,I-MM
0.067704881,0.526894986,I-MM
0.113737105,0.42081498,I-SE
0.099064476,0.461012658,I-MM
0.10435978,0.44510282,I-MM
0.10435978,0.44510282,I-MM
0.099064476,0.461012658,I-MM
0.113737105,0.42081498,I-MM
0.040676245,0.280678775,I-NE
0.047993185,0.260927161,I-NE
0.037638417,0.289154705,I-NE
0.037638417,0.289154705,I-NE
0.047993185,0.260927161,I-NE
0.040676245,0.280678775,I-NE
0.112121027,0.33717088,I-SE
0.116261332,0.442974135,I-SE
0.065994252,0.233578369,I-NE
0.065994252,0.233578369,I-NE
0.116261332,0.442974135,I-NE
0.112121027,0.33717088,I-NE
0.108194929,0.451733445,I-MF
0.090880318,0.524001352,I-MF
0.093073028,0.614524968,I-MF
0.093073028,0.614524968,I-MF
0.090880318,0.524001352,I-MF
0.108194929,0.451733445,I-MF
0.049683158,0.527375847,I-NE
0.040499787,0.589373498,I-NE
0.106438085,0.305053474,I-NE
0.106438085,0.305053474,I-SE
0.040499787,0.589373498,I-NE
0.049683158,0.527375847,I-NE
0.125317638,0.594633225,I-MF
0.090944384,0.576738147,I-MF
0.151712473,0.633433181,I-MF
0.151712473,0.633433181,I-MF
0.090944384,0.576738147,I-MF
0.125317638,0.594633225,I-MF
0.095761768,0.482722771,I-SE
0.087317295,0.426135834,I-SE
0.10423977,0.340347291,I-SE
0.10423977,0.340347291,I-SE
0.087317295,0.426135834,I-SE
0.095761768,0.482722771,I-SE
0.146674466,0.61791287,I-MF
0.101061582,0.51510687,I-MF
0.088168754,0.58594611,I-MF
0.088168754,0.58594611,I-MF
0.101061582,0.51510687,I-MF
0.146674466,0.61791287,I-MF
0.059697677,0.444649966,I-MF
0.078923488,0.497232995,I-MF
0.095499201,0.466379899,I-MF
0.069138075,0.253689158,I-SE
0.0829955,0.227267158,I-NE
0.0752908,0.328400763,I-NE
0.0752908,0.328400763,I-NE
0.0829955,0.227267158,I-NE
0.069138075,0.253689158,I-NE
0.087041042,0.361819299,I-SE
0.07787029,0.325436087,I-NE
0.090972189,0.463314535,I-NE
0.090972189,0.463314535,I-NE
0.07787029,0.325436087,I-SE
0.087041042,0.361819299,I-SE
0.085645622,0.237949071,I-SE
0.083462474,0.246481767,I-NE
0.0714878,0.19875878,I-NE
0.0714878,0.19875878,I-SE
0.083462474,0.246481767,I-NE
0.085645622,0.237949071,I-SE
0.073863904,0.406685093,I-SE
0.087605812,0.552993708,I-MM
0.085754085,0.335506825,I-MF
0.085754085,0.335506825,I-MM
0.087605812,0.552993708,I-MM
0.073863904,0.406685093,I-NE
0.109295859,0.549236086,I-MF
0.101063668,0.49692104,I-MF
0.127378589,0.750407187,I-MF
0.127378589,0.750407187,I-MF
0.101063668,0.49692104,I-MF
0.109295859,0.549236086,I-MM
0.025871275,0.124876064,I-NE
0.093509901,0.472440001,I-MM
0.087685486,0.485994805,I-MM
0.087685486,0.485994805,I-MM
0.093509901,0.472440001,I-MM
0.025871275,0.124876064,I-NE
0.107816651,0.524415786,I-MF
0.102602088,0.594918828,I-MF
0.128214444,0.656390615,I-MF
0.128214444,0.656390615,I-MF
0.102602088,0.594918828,I-MF
0.107816651,0.524415786,I-MF
0.103483553,0.574430067,I-MF
0.079037673,0.587978334,I-MF
0.095285236,0.429629947,I-MF
0.095285236,0.429629947,I-MF
0.079037673,0.587978334,I-MF
0.103483553,0.574430067,I-MF
0.128081805,0.626378635,I-MF
0.112616175,0.564299764,I-MF
0.083200159,0.61456473,I-MF
0.022067192,0.256491096,I-NE
0.039390302,0.232268353,I-NE
0.023590878,0.140491904,I-NE
0.023590878,0.140491904,I-NE
0.039390302,0.232268353,I-NE
0.022067192,0.256491096,I-NE
0.044189763,0.35167498,I-MM
0.07098533,0.405289041,I-MM
0.079288105,0.406580175,I-MM
0.079288105,0.406580175,I-MM
0.07098533,0.405289041,I-SE
0.044189763,0.35167498,I-MM
0.078652541,0.61655489,I-MF
0.077625121,0.619987217,I-MF
0.109819911,0.554127771,I-MF
0.025258297,0.22430645,I-SE
0.025258297,0.22430645,I-NE
0.084809556,0.455226575,I-MM
0.071471183,0.466362263,I-SE
0.082702951,0.427370371,I-SE
0.082702951,0.427370371,I-MM
0.071471183,0.466362263,I-SE
0.084809556,0.455226575,I-SE
0.142786255,0.715327328,I-MF
0.115861564,0.531686789,I-MF
0.091932525,0.611210839,I-MF
0.091932525,0.611210839,I-MF
0.115861564,0.531686789,I-MF
0.142786255,0.715327328,I-MF
0.084481925,0.392817766,I-MF
0.067008735,0.461094543,I-MM
0.072000483,0.488464262,I-MF
0.072000483,0.488464262,I-MF
0.067008735,0.461094543,I-MF
0.084481925,0.392817766,I-SE
0.083949267,0.454042689,I-MM
0.074270651,0.408995798,I-MM
0.088079891,0.337888027,I-MM
0.088079891,0.337888027,I-MM
0.074270651,0.408995798,I-MM
0.083949267,0.454042689,I-MM
0.059202579,0.343466683,I-SE
0.05201526,0.299551677,I-SE
0.05201526,0.299551677,I-SE
0.059202579,0.343466683,I-NE
0.104312545,0.431806797,I-SE
0.069176406,0.359188895,I-SE
0.051867441,0.386613037,I-MM
0.051867441,0.386613037,I-SE
0.069176406,0.359188895,I-SE
0.104312545,0.431806797,I-SE
0.016965153,0.175912077,I-NE
0.034817841,0.221652339,I-NE
0.120241094,0.474401168,I-NE
0.120241094,0.474401168,I-NE
0.034817841,0.221652339,I-NE
0.016965153,0.175912077,I-NE
0.125754783,0.591543548,I-MF
0.134424932,0.581624753,I-MF
0.104332323,0.607580508,I-MF
0.104332323,0.607580508,I-MF
0.134424932,0.581624753,I-MF
0.125754783,0.591543548,I-MF
0.137567418,0.570325381,I-MF
0.090372844,0.458885037,I-MF
0.102163952,0.570572946,I-MF
0.102163952,0.570572946,I-MF
0.090372844,0.458885037,I-MF
0.137567418,0.570325381,I-MF
0.152589464,0.584516951,I-MF
0.10303768,0.562650038,I-MF
0.107127822,0.430042273,I-MM
0.107127822,0.430042273,I-SE
0.10303768,0.562650038,I-MM
0.152589464,0.584516951,I-MF
0.113558942,0.539493721,I-SE
0.121179808,0.483739467,I-SE
0.055346467,0.274414434,I-SE
0.055346467,0.274414434,I-NE
0.121179808,0.483739467,I-MM
0.113558942,0.539493721,I-SE
0.104524937,0.660274892,I-MM
0.139109833,0.61473022,I-MF
0.092939935,0.524495686,I-MF
0.092939935,0.524495686,I-MF
0.139109833,0.61473022,I-MF
0.104524937,0.660274892,I-MF
0.057894801,0.353468156,I-MM
0.086250792,0.44066601,I-MM
0.088813254,0.300123083,I-SE
0.088813254,0.300123083,I-MM
0.086250792,0.44066601,I-MM
0.057894801,0.353468156,I-MM
0.024604065,0.299348744,I-NE
0.03624112,0.221801859,I-NE
0.017116319,0.234365036,I-NE
0.017116319,0.234365036,I-SE
0.03624112,0.221801859,I-NE
0.024604065,0.299348744,I-SE
0.083049194,0.42754623,I-SE
0.050758756,0.426106618,I-SE
0.094595588,0.416400192,I-MM
0.094595588,0.416400192,I-MM
0.050758756,0.426106618,I-SE
0.083049194,0.42754623,I-SE
0.103391562,0.591817334,I-MF
0.03662528,0.349467967,I-MM
0.115007283,0.528176573,I-MF
0.115007283,0.528176573,I-MF
0.03662528,0.349467967,I-MM
0.103391562,0.591817334,I-MF
0.091758819,0.378631333,I-MM
0.093815146,0.489601002,I-MM
0.084733246,0.387572796,I-MM
0.084733246,0.387572796,I-MM
0.093815146,0.489601002,I-NE
0.091758819,0.378631333,I-MM
0.092055768,0.5894977,I-MF
0.127485638,0.715724313,I-MF
0.107940246,0.553222361,I-MF
0.107940246,0.553222361,I-MF
0.127485638,0.715724313,I-MF
0.092055768,0.5894977,I-MF
0.239987314,0.207323979,I-NE
0.031568449,0.16360416,I-NE
0.031568449,0.16360416,I-NE
0.239987314,0.207323979,I-NE
0.073020959,0.480581191,I-SE
0.069265765,0.323725616,I-NE
0.101274373,0.417933912,I-NE
0.101274373,0.417933912,I-NE
0.069265765,0.323725616,I-NE
0.073020959,0.480581191,I-MM
0.030428646,0.176654946,I-NE
0.029639473,0.154015211,I-NE
0.045076436,0.325951085,I-SE
0.045076436,0.325951085,I-NE
0.029639473,0.154015211,I-NE
0.030428646,0.176654946,I-NE
0.057736076,0.311149652,I-MM
0.125437979,0.44241707,I-MM
0.080263852,0.449091845,I-MM
0.080263852,0.449091845,I-MM
0.125437979,0.44241707,I-MM
0.057736076,0.311149652,I-MM
0.094818025,0.476415694,I-MF
0.091643939,0.46148879,I-MF
0.067650789,0.511014276,I-MM
0.067650789,0.511014276,I-MM
0.091643939,0.46148879,I-MF
0.094818025,0.476415694,I-MF
0.158716116,0.70490672,I-MF
0.207353082,0.777984458,I-MF
0.237471712,0.844606156,I-MF
0.237471712,0.844606156,I-MF
0.207353082,0.777984458,I-MF
0.158716116,0.70490672,I-MF
0.064266708,0.341685275,I-SE
0.052561476,0.310014215,I-MF
0.078644294,0.358453824,I-SE
0.078644294,0.358453824,I-SE
0.052561476,0.310014215,I-MM
0.064266708,0.341685275,I-SE
0.182252278,0.723920054,I-MF
0.154040344,0.695217556,I-MF
0.133362774,0.64116802,I-MF
0.133362774,0.64116802,I-MF
0.154040344,0.695217556,I-MF
0.182252278,0.723920054,I-MF
0.080515926,0.388437635,I-NE
0.06180969,0.177321402,I-NE
0.078000416,0.305040432,I-MM
0.078000416,0.305040432,I-NE
0.06180969,0.177321402,I-NE
0.080515926,0.388437635,I-NE
0.081939814,0.275254326,I-SE
0.080784188,0.360528665,I-MM
0.04182551,0.311333689,I-SE
0.04182551,0.311333689,I-SE
0.080784188,0.360528665,I-MM
0.081939814,0.275254326,I-SE
0.106501966,0.462825478,I-SE
0.100697852,0.327987066,I-SE
0.058680983,0.40697061,I-NE
0.058680983,0.40697061,I-NE
0.100697852,0.327987066,I-SE
0.106501966,0.462825478,I-SE
0.047318965,0.218058822,I-SE
0.073122047,0.252490275,I-SE
0.074745725,0.246881039,I-SE
0.074745725,0.246881039,I-SE
0.073122047,0.252490275,I-SE
0.047318965,0.218058822,I-SE
0.106064268,0.509934858,I-MF
0.105201931,0.55578599,I-MF
0.101868016,0.481450091,I-MF
0.101868016,0.481450091,I-MF
0.105201931,0.55578599,I-MF
0.106064268,0.509934858,I-MF
0.070229765,0.297412651,I-SE
0.125952725,0.170577949,I-NE
0.024840842,0.336323888,I-SE
0.024840842,0.336323888,I-SE
0.125952725,0.170577949,I-NE
0.070229765,0.297412651,I-SE
0.117773169,0.58848881,I-MF
0.06780324,0.373617122,I-MF
0.085621135,0.604238862,I-MF
0.085621135,0.604238862,I-MF
0.06780324,0.373617122,I-MF
0.117773169,0.58848881,I-MF
0.044999588,0.224126032,I-NE
0.0450577,0.251625024,I-NE
0.0450577,0.251625024,I-NE
0.044999588,0.224126032,I-NE
0.040689168,0.296939864,I-MM
0.041245327,0.196388503,I-SE
0.036465753,0.304186615,I-MM
0.036465753,0.304186615,I-MM
0.041245327,0.196388503,I-SE
0.040689168,0.296939864,I-MM
0.088365859,0.334500505,I-SE
0.081998846,0.442376384,I-MM
0.100870623,0.400063441,I-MM
0.100870623,0.400063441,I-MM
0.081998846,0.442376384,I-MM
0.088365859,0.334500505,I-MM
0.148403105,0.663335617,I-MF
0.109241806,0.661101919,I-MF
0.141763893,0.659086099,I-MF
0.141763893,0.659086099,I-MF
0.109241806,0.661101919,I-MF
0.148403105,0.663335617,I-MF
0.090451939,0.531660773,I-MM
0.091689044,0.447755498,I-MM
0.099954486,0.552644543,I-SE
0.099954486,0.552644543,I-SE
0.091689044,0.447755498,I-MM
0.090451939,0.531660773,I-MM
0.140797795,0.666653195,I-MF
0.13029697,0.684042224,I-MF
0.097558035,0.482181612,I-MF
0.097558035,0.482181612,I-MF
0.13029697,0.684042224,I-MF
0.140797795,0.666653195,I-MF
0.098254329,0.478929099,I-SE
0.083408985,0.338450737,I-SE
0.082254165,0.353839463,I-SE
0.082254165,0.353839463,I-SE
0.083408985,0.338450737,I-SE
0.098254329,0.478929099,I-MM
0.057056087,0.358770067,I-MM
0.072821948,0.330991055,I-SE
0.080052562,0.336843181,I-SE
0.080052562,0.336843181,I-MM
0.072821948,0.330991055,I-SE
0.057056087,0.358770067,I-SE
0.139813762,0.580376718,I-MF
0.1391197,0.643246187,I-MF
0.111753944,0.703567142,I-MF
0.111753944,0.703567142,I-MF
0.1391197,0.643246187,I-MF
0.139813762,0.580376718,I-MF
0.061455476,0.499477286,I-NE
0.090711288,0.415940331,I-MM
0.10498087,0.489163792,I-SE
0.10498087,0.489163792,I-SE
0.090711288,0.415940331,I-MM
0.061455476,0.499477286,I-SE
0.067285451,0.533636423,I-MM
0.065138565,0.547468063,I-SE
0.090280941,0.376513107,I-MM
0.090280941,0.376513107,I-MM
0.065138565,0.547468063,I-SE
0.067285451,0.533636423,I-MM
0.118645197,0.437280776,I-MF
0.084647331,0.48615156,I-MF
0.086611868,0.587075631,I-MF
0.128720452,0.610258184,I-MF
0.130502934,0.640691778,I-MF
0.102262023,0.663566757,I-MF
0.152759358,0.425233077,I-SE
0.122025226,0.36829277,I-SE
0.120818091,0.445746506,I-SE
0.120818091,0.445746506,I-SE
0.122025226,0.36829277,I-SE
0.152759358,0.425233077,I-SE
0.104522137,0.45687633,I-MF
0.156674946,0.698330046,I-MF
0.133813877,0.633904167,I-MF
0.133813877,0.633904167,I-MF
0.156674946,0.698330046,I-MF
0.104522137,0.45687633,I-MF
0.111345836,0.585226229,I-MF
0.140002147,0.689219876,I-MF
0.110964677,0.630798496,I-MF
0.110964677,0.630798496,I-MF
0.140002147,0.689219876,I-MF
0.111345836,0.585226229,I-MF
0.083309655,0.314992003,I-SE
0.10141849,0.331049987,I-SE
0.093184366,0.438875926,I-SE
0.093184366,0.438875926,I-SE
0.10141849,0.331049987,I-SE
0.083309655,0.314992003,I-SE
0.046945072,0.193749801,I-NE
0.05046062,0.155729327,I-NE
0.057656846,0.389235883,I-NE
0.057656846,0.389235883,I-NE
0.05046062,0.155729327,I-NE
0.046945072,0.193749801,I-NE
0.085977638,0.362821186,I-SE
0.093773882,0.478505509,I-SE
0.072091793,0.393563769,I-MM
0.072091793,0.393563769,I-SE
0.093773882,0.478505509,I-SE
0.085977638,0.362821186,I-SE
0.076615166,0.410960898,I-SE
0.056552887,0.454127075,I-SE
0.067998721,0.540071981,I-SE
0.067998721,0.540071981,I-SE
0.056552887,0.454127075,I-SE
0.076615166,0.410960898,I-MM
0.167517416,0.635725992,I-MF
0.131943316,0.618472561,I-MF
0.134260872,0.698653242,I-MF
0.134260872,0.698653242,I-MF
0.131943316,0.618472561,I-MF
0.167517416,0.635725992,I-MF
0.065495266,0.465642992,I-SE
0.056888126,0.412363853,I-MM
0.053021299,0.374279123,I-MF
0.053021299,0.374279123,I-MM
0.056888126,0.412363853,I-MM
0.065495266,0.465642992,I-MM
0.151187841,0.704814622,I-MF
0.14735766,0.67874528,I-MF
0.135122717,0.541608046,I-MF
0.135122717,0.541608046,I-MF
0.14735766,0.67874528,I-MF
0.151187841,0.704814622,I-MF
0.117116301,0.63986653,I-MF
0.10474179,0.520148077,I-MF
0.14186701,0.69993242,I-MF
0.14186701,0.69993242,I-MF
0.10474179,0.520148077,I-MF
0.117116301,0.63986653,I-MF
0.045730346,0.216961465,I-NE
0.045820164,0.112586706,I-NE
0.03615213,0.266761461,I-NE
0.03615213,0.266761461,I-NE
0.045820164,0.112586706,I-NE
0.045730346,0.216961465,I-NE
0.065078018,0.268821733,I-MM
0.024008026,0.171612783,I-SE
0.064992738,0.430617146,I-SE
0.064992738,0.430617146,I-SE
0.024008026,0.171612783,I-NE
0.065078018,0.268821733,I-MM
0.064122397,0.364516157,I-MM
0.076131812,0.161959296,I-NE
0.034624348,0.197606453,I-NE
0.034624348,0.197606453,I-NE
0.076131812,0.161959296,I-NE
0.064122397,0.364516157,I-NE
0.09468453,0.491761668,I-MF
0.156312378,0.635560408,I-MF
0.087646859,0.585001564,I-MF
0.087646859,0.585001564,I-MF
0.156312378,0.635560408,I-MF
0.09468453,0.491761668,I-MF
0.063405129,0.273409727,I-NE
0.055067401,0.419580334,I-SE
0.061517562,0.414898181,I-SE
0.061517562,0.414898181,I-SE
0.055067401,0.419580334,I-SE
0.063405129,0.273409727,I-NE
0.050871375,0.444669417,I-MM
0.086006841,0.457323245,I-MM
0.06232187,0.349687007,I-SE
0.06232187,0.349687007,I-SE
0.086006841,0.457323245,I-MM
0.050871375,0.444669417,I-MM
0.111359676,0.499428564,I-MM
0.111894324,0.432220421,I-MM
0.101192962,0.474706832,I-MM
0.101192962,0.474706832,I-MM
0.111894324,0.432220421,I-MM
0.111359676,0.499428564,I-MM
0.158081869,0.705668753,I-MF
0.09762475,0.651000534,I-MF
0.13344389,0.645601327,I-MF
0.13344389,0.645601327,I-MF
0.09762475,0.651000534,I-MF
0.158081869,0.705668753,I-MF
0.070697675,0.520716676,I-MM
0.120070658,0.585842299,I-MF
0.091131164,0.621372006,I-MF
0.089979895,0.442036418,I-MM
0.076312869,0.385354501,I-MM
0.062454808,0.375037521,I-MM
0.062454808,0.375037521,I-SE
0.076312869,0.385354501,I-MM
0.089979895,0.442036418,I-MM
0.104051619,0.363518491,I-MM
0.066654529,0.496022641,I-MM
0.081371197,0.480661245,I-MF
0.081371197,0.480661245,I-SE
0.066654529,0.496022641,I-SE
0.104051619,0.363518491,I-MF
0.110269581,0.502845733,I-NE
0.074401151,0.452776213,I-SE
0.054202884,0.339627822,I-SE
0.054202884,0.339627822,I-SE
0.074401151,0.452776213,I-SE
0.110269581,0.502845733,I-NE
0.062030816,0.185828621,I-SE
0.054701845,0.165231204,I-SE
0.054701845,0.165231204,I-SE
0.062030816,0.185828621,I-SE
0.086128325,0.649704343,I-MF
0.119110328,0.644436358,I-MF
0.081278172,0.513695624,I-MF
0.044084429,0.269531732,I-SE
0.028070445,0.204485576,I-SE
0.028070445,0.204485576,I-NE
