,Username,Testid,Version,Response,Score
292970,S2572936,1808501.0,A1,,N-NE
292977,S2572936,1808501.0,A1,,N-NE
300518,T2129422,1416131.0,A2,"Mi amigo es Bob es muy inteligente, y muy guapo. Bob y yo cazar, ir al parque, y ir al cine. Bob y yo gusta comiendo en la casa.",N-MF
300519,T2129422,1416131.0,A2,"Hola Senora Me llamo Kenan Vaughn es bajo pelo negro,y ojos morrones.Muy guapo y intgenete.Me gusta cazar, dormir,y comer. Tengo 15 anos soy de Tenesse vivo en Franklin.",N-MF
300520,T2129422,1416131.0,A2,"Me gusta ir al centro comercial,y ve al parque. Me gusta ir al cine.",N-MF
300521,T2129422,1416131.0,A2,"Me gusta ir al centro comercial,y ve al parque. Me gusta ir al cine.",N-MF
300522,T2129422,1416131.0,A2,"Hola Senora Me llamo Kenan Vaughn es bajo pelo negro,y ojos morrones.Muy guapo y intgenete.Me gusta cazar, dormir,y comer. Tengo 15 anos soy de Tenesse vivo en Franklin.",N-MF
300523,T2129422,1416131.0,A2,"Mi amigo es Bob es muy inteligente, y muy guapo. Bob y yo cazar, ir al parque, y ir al cine. Bob y yo gusta comiendo en la casa.",N-MF
302950,T2214506,1498574.0,A1,Hola mi  nombre es salena y  yo mi gusta a footbal y a tamales. yo tango 10 anos y voy a la scuela de International Leadershp oficina Texas,N-MF
302951,T2214506,1498574.0,A1,necesitar un cuaderno lapiz libros mochila y computadora .,N-MF
302952,T2214506,1498574.0,A1,i phon xperomochilafootbal,N-MM
302959,T2214506,1498574.0,A1,i phon xperomochilafootbal,N-SE
302960,T2214506,1498574.0,A1,necesitar un cuaderno lapiz libros mochila y computadora .,N-MF
302961,T2214506,1498574.0,A1,Hola mi  nombre es salena y  yo mi gusta a footbal y a tamales. yo tango 10 anos y voy a la scuela de International Leadershp oficina Texas,N-MF
307579,T2371738,1648922.0,A2,hooa me lammo como te yamas si pablo escanter si mut facil e matematicas,N-MM
307580,T2371738,1648922.0,A2,hola me llamojesus y como ye lammas muy beun si. megusta compras si como y sociable es muy interesante si. me llamo jesus si muy deportesta es y encantar. correr si muy facil y interesanteooon. jesus muy nadar  si mut facil y diffacil.,N-MF
307581,T2371738,1648922.0,A2,"Hola, me llamo Jesús. Como te llamas. Me gusta practicar deportes y jugar youtube y cantar y montar y bicecleta. ",N-MF
307582,T2371738,1648922.0,A2,"Hola, me llamo Jesús. Como te llamas. Me gusta practicar deportes y jugar youtube y cantar y montar y bicecleta. ",N-MF
307583,T2371738,1648922.0,A2,hola me llamojesus y como ye lammas muy beun si. megusta compras si como y sociable es muy interesante si. me llamo jesus si muy deportesta es y encantar. correr si muy facil y interesanteooon. jesus muy nadar  si mut facil y diffacil.,N-MF
307584,T2371738,1648922.0,A2,hooa me lammo como te yamas si pablo escanter si mut facil e matematicas,N-MM
309102,T2445801,1722534.0,A1,Hola mi nombre es :Jona Miguel Cedeño y yo le canta hacer matematicas es mi favotito,N-MF
309103,T2445801,1722534.0,A1,,N-NE
309105,T2445801,1722534.0,A1,Yo megusta Futbol  y Futbol americano y vedio juego como fortnite y fifa y zapatos,N-MF
309106,T2445801,1722534.0,A1,Yo megusta Futbol  y Futbol americano y vedio juego como fortnite y fifa y zapatos,N-MF
309108,T2445801,1722534.0,A1,,N-NE
309109,T2445801,1722534.0,A1,Hola mi nombre es :Jona Miguel Cedeño y yo le canta hacer matematicas es mi favotito,N-MF
309208,T2481756,1738059.0,A1,Hola me llamo Jessamy . Me favorite color es Azul.  mi es gustan el pez.,N-MF
309209,T2481756,1738059.0,A1,El pezEl calendarios,N-NE
309213,T2481756,1738059.0,A1,A gift card to universalGato Pez perogieno,N-MM
309214,T2481756,1738059.0,A1,A gift card to universalGato Pez perogieno,N-MM
309218,T2481756,1738059.0,A1,El pezEl calendarios,N-SE
309219,T2481756,1738059.0,A1,Hola me llamo Jessamy . Me favorite color es Azul.  mi es gustan el pez.,N-MF
311719,T2600034,1834373.0,A1,yo cieren tener una computadora y una go-pro y una bicicleta ,N-MM
311720,T2600034,1834373.0,A1,Hola yo soy Jax parcell you soy 9 y yo cieren aser los mooyo bisicletas yo viven en  wallsburge y midway ,N-MF
311721,T2600034,1834373.0,A1,yo nesesito los tijeras y la la papel y la pegamento,N-MF
311722,T2600034,1834373.0,A1,yo nesesito los tijeras y la la papel y la pegamento,N-MF
311723,T2600034,1834373.0,A1,Hola yo soy Jax parcell you soy 9 y yo cieren aser los mooyo bisicletas yo viven en  wallsburge y midway ,N-MF
311724,T2600034,1834373.0,A1,yo cieren tener una computadora y una go-pro y una bicicleta ,N-MF
320044,U2191608,1476541.0,A1,comutadora,N-SE
320045,U2191608,1476541.0,A1,"lapiz,libors",N-SE
320047,U2191608,1476541.0,A1,hola mi nombre si promise ,N-NE
320048,U2191608,1476541.0,A1,hola mi nombre si promise ,N-SE
320050,U2191608,1476541.0,A1,"lapiz,libors",N-SE
320051,U2191608,1476541.0,A1,comutadora,N-SE
320792,U2215035,1499102.0,A1,"Yo quiero Perro,marcadores,lapices,y agua",N-MF
320793,U2215035,1499102.0,A1,Hola.Mi llamo es Skyla.¿Como te llamas? Yo tengo 11 años. ¿Cuantos años tienes? Mi color favorita es azul. ¿Que color es tu favorita? ¡Adios!,N-MF
320794,U2215035,1499102.0,A1,"¡5 cuadernos,20 lapices,10 markadores,6 folders y tu!",N-MM
320801,U2215035,1499102.0,A1,"¡5 cuadernos,20 lapices,10 markadores,6 folders y tu!",N-MM
320802,U2215035,1499102.0,A1,Hola.Mi llamo es Skyla.¿Como te llamas? Yo tengo 11 años. ¿Cuantos años tienes? Mi color favorita es azul. ¿Que color es tu favorita? ¡Adios!,N-MF
320803,U2215035,1499102.0,A1,"Yo quiero Perro,marcadores,lapices,y agua",N-MF
321318,U2228777,1511783.0,A2,,N-NE
321321,U2228777,1511783.0,A2,,N-NE
322508,U2265535,1547131.0,A1,Yo quisiera muchos libros para poner en mi nueva recamara que voy a tener i yo quiero un mueble para mi zapatos i una alfombra para el suelo i una silla para mi mesita.,N-MF
322509,U2265535,1547131.0,A1,Hola yo me llamo Crystal Morales. Yo vivo en Harvard ilinios.Yo nasi en Elgin y cresi en Harvard.Yo vivo con una familia de 6 incluyendo mi perrita quese llama Wendy Rose.Tambien mi tio y un senor que vive arriba de nosotros vive alli por que el necesita en donde vivir. Yo me voy a mudar de casa este ano como en unos 2 meses. La casa que vomo me voy a mudar ests junto a mi escuela Jefferson Elementry School.Lo que a mi me gusta mas en el mundo es cantar y el arte es mi favorito tambien. Mi favorito animal son los caballos yo tengo caballos en un rancho me guta ir a montarlos y yo tambien tengo una chivita ella es mi melor amiga es muy bella y es muy suave y se deja tocar.,N-MF
322510,U2265535,1547131.0,A1,Unos de los materiales que vas a necesitar van hacer son libretas y lapizes son los mas importantes.Otras cosas son folders i tu caja de colores con crayones o marcadores y papel en blanco.Otras cosas que necesitan estar en tu caja de crayones son pegamento u tijeras eso es todo lo que necesitaras.,N-MF
322517,U2265535,1547131.0,A1,Unos de los materiales que vas a necesitar van hacer son libretas y lapizes son los mas importantes.Otras cosas son folders i tu caja de colores con crayones o marcadores y papel en blanco.Otras cosas que necesitan estar en tu caja de crayones son pegamento u tijeras eso es todo lo que necesitaras.,N-MF
322518,U2265535,1547131.0,A1,Hola yo me llamo Crystal Morales. Yo vivo en Harvard ilinios.Yo nasi en Elgin y cresi en Harvard.Yo vivo con una familia de 6 incluyendo mi perrita quese llama Wendy Rose.Tambien mi tio y un senor que vive arriba de nosotros vive alli por que el necesita en donde vivir. Yo me voy a mudar de casa este ano como en unos 2 meses. La casa que vomo me voy a mudar ests junto a mi escuela Jefferson Elementry School.Lo que a mi me gusta mas en el mundo es cantar y el arte es mi favorito tambien. Mi favorito animal son los caballos yo tengo caballos en un rancho me guta ir a montarlos y yo tambien tengo una chivita ella es mi melor amiga es muy bella y es muy suave y se deja tocar.,N-MF
322519,U2265535,1547131.0,A1,Yo quisiera muchos libros para poner en mi nueva recamara que voy a tener i yo quiero un mueble para mi zapatos i una alfombra para el suelo i una silla para mi mesita.,N-MF
322582,U2266963,1548449.0,A2,Me gusta baliar and cantar. Mi favorita cantar. Me no gutsa correr . My gutsa ir al cine. Me gutsa ir la pisacina,N-MF
322584,U2266963,1548449.0,A2,"Hola, mi llamos jayla . soy intellgente , bonita, comico. Me gusta baliar y cantar. Mi Favorita es cantar. Me gusta pastir con amigos y mirrar el tv.  Oh, Mi family , Tengo mi madre, papa, mi hermana and dos hermanos. Mi hermanos es comcio . Mi hermana  antipactico. Mi madre and papa es comcio. ",N-MF
322585,U2266963,1548449.0,A2,"Mi amiga Aireka.  Ella es Intellgente ,Bonita, comico. Nostras ir al cine.",N-MF
322586,U2266963,1548449.0,A2,"Mi amiga Aireka.  Ella es Intellgente ,Bonita, comico. Nostras ir al cine.",N-MM
322587,U2266963,1548449.0,A2,"Hola, mi llamos jayla . soy intellgente , bonita, comico. Me gusta baliar y cantar. Mi Favorita es cantar. Me gusta pastir con amigos y mirrar el tv.  Oh, Mi family , Tengo mi madre, papa, mi hermana and dos hermanos. Mi hermanos es comcio . Mi hermana  antipactico. Mi madre and papa es comcio. ",N-MF
322589,U2266963,1548449.0,A2,Me gusta baliar and cantar. Mi favorita cantar. Me no gutsa correr . My gutsa ir al cine. Me gutsa ir la pisacina,N-MM
325991,U2403424,1678840.0,A2,"me llamo jaaliyah me gusta english y futbol americano y blancesto basquetbol nortroses tenia que , me gusta vijar y pasar tiempo com famillia poreso derepent  mi se dio cuento aunn peor y no creeque pero mami esta mi iba a mi no quiere dice, oteos ",N-MF
325992,U2403424,1678840.0,A2,me gusta nortoes juntos proeso no pellgrosio no mentira habia ve they own eyes we make this better together ,N-MM
325993,U2403424,1678840.0,A2,i miss you,N-NE
325994,U2403424,1678840.0,A2,i miss you,N-NE
325995,U2403424,1678840.0,A2,me gusta nortoes juntos proeso no pellgrosio no mentira habia ve they own eyes we make this better together ,N-MM
325996,U2403424,1678840.0,A2,"me llamo jaaliyah me gusta english y futbol americano y blancesto basquetbol nortroses tenia que , me gusta vijar y pasar tiempo com famillia poreso derepent  mi se dio cuento aunn peor y no creeque pero mami esta mi iba a mi no quiere dice, oteos ",N-MF
326027,U2403648,1679065.0,A2,"Hola profesor , Mi llama es Breanna Williams. Yo asister e eschuela en Memphis, Tennessese.  Me gusta pero y otras animals. Mi favorita cormir es pollo. No me gusta se acerca con differente persona porque yo es no simpatica. Yo viajar con mi papa. Aunque yo quiere que vaya viajar con mi hermanas en Nueveia qu0o York. Yo creia que escuela es aburrido. Yo me gusta cormir.",N-MF
326028,U2403648,1679065.0,A2,Algunas cosas que me gusta hacer en mi comunidad es ir al parque en la verano. Tambien me gusta ir al centro de comunidad. La comunidad es ayudar ninas porque yo sigiuo se sentia gusta e simpatica perspna.,N-MF
326029,U2403648,1679065.0,A2,Mi mejor amigo is guapo y alto. El es solo simpatica ir nuevo personas.Me gusta el es simpatica. Estros llagar y juego footbul. ,N-MM
326030,U2403648,1679065.0,A2,Mi mejor amigo is guapo y alto. El es solo simpatica ir nuevo personas.Me gusta el es simpatica. Estros llagar y juego footbul. ,N-MF
326031,U2403648,1679065.0,A2,Algunas cosas que me gusta hacer en mi comunidad es ir al parque en la verano. Tambien me gusta ir al centro de comunidad. La comunidad es ayudar ninas porque yo sigiuo se sentia gusta e simpatica perspna.,N-MF
326032,U2403648,1679065.0,A2,"Hola profesor , Mi llama es Breanna Williams. Yo asister e eschuela en Memphis, Tennessese.  Me gusta pero y otras animals. Mi favorita cormir es pollo. No me gusta se acerca con differente persona porque yo es no simpatica. Yo viajar con mi papa. Aunque yo quiere que vaya viajar con mi hermanas en Nueveia qu0o York. Yo creia que escuela es aburrido. Yo me gusta cormir.",N-MF
327155,U2485053,1740162.0,A2,A mi mi justa al Basketball el soccer e a juar jugos in la Telphoneo a mi justa a sar con mi amigos para jura basketball a no mi justar a ser tarda ,N-MF
327156,U2485053,1740162.0,A2,a mi justa a furga basketball o ausr mi telephoneo furga video jugos ,N-SE
327157,U2485053,1740162.0,A2,mi mero amigo es jose porce o tel cero e yuo pedio del cerl mi problemas. mi justa porce es grasoso ,N-SE
327158,U2485053,1740162.0,A2,mi mero amigo es jose porce o tel cero e yuo pedio del cerl mi problemas. mi justa porce es grasoso ,N-MM
327159,U2485053,1740162.0,A2,a mi justa a furga basketball o ausr mi telephoneo furga video jugos ,N-MF
327160,U2485053,1740162.0,A2,A mi mi justa al Basketball el soccer e a juar jugos in la Telphoneo a mi justa a sar con mi amigos para jura basketball a no mi justar a ser tarda ,N-MF
329771,U2604121,1838432.0,A1,Mochla pegmento Yo lapiz,N-MM
329772,U2604121,1838432.0,A1,PS4 Xbox 1 1000 en Fornite,N-SE
329776,U2604121,1838432.0,A1,Mi nombre es Aiden Tengo 9 anos. Yo tengo 1 hermana y 2 hermnos Yo eres alto y gaseoso                                            ,N-MF
329777,U2604121,1838432.0,A1,Mi nombre es Aiden Tengo 9 anos. Yo tengo 1 hermana y 2 hermnos Yo eres alto y gaseoso                                            ,N-MF
329781,U2604121,1838432.0,A1,PS4 Xbox 1 1000 en Fornite,N-SE
329782,U2604121,1838432.0,A1,Mochla pegmento Yo lapiz,N-MM
333969,U2794236,2001480.0,A1,Una microphono. Y una ordenador portail,N-MM
333970,U2794236,2001480.0,A1,yo tengo jugetes. yo tengo una PS4. yo tengo una DBXV2.,N-MF
333971,U2794236,2001480.0,A1,targeta es un lugar donde puedes comprar útiles escolares. walmart es una lugar tambien,N-MF
333972,U2794236,2001480.0,A1,targeta es un lugar donde puedes comprar útiles escolares. walmart es una lugar tambien,N-MF
333973,U2794236,2001480.0,A1,yo tengo jugetes. yo tengo una PS4. yo tengo una DBXV2.,N-NE
333974,U2794236,2001480.0,A1,Una microphono. Y una ordenador portail,N-MM
336881,V2130494,1417162.0,A2,Yo gusta ir al montar a bicecleta. Mi y mi amigos ir al volibol afuera y en la cancha. Spring Hill parque es divertido. Yo gusta ir al cene en sabados con mi amigos y mi hermano. El cene es mas divertido que mi casa. Volibol es menos divertido que starbucks.,N-MF
336882,V2130494,1417162.0,A2,"      Hola Samuel, Mi amigo's llamo es Lacey. Lacey es comico, mas comico que Mckenna. Lacey es baja y tienes largo pelo negras. Ella muy gusta country musico y montar al cabalo. mi y Lacey montar al calablo frequmente. Lacey y mi tambien juegamos volibol en ella casa y afuera. Mi gusta Lacey.",N-MF
336886,V2130494,1417162.0,A2,"     Hola, me llamo Emma. Tengo catorce anos y soy de Columbia, Tennessee. Mi gusta ir al volibol con mi amigos en el cancha. Mi y mi amigos gusta ir al centro comerical en sabados. Soy bajo y delgado. Tengo gafas negros y largo pelo rubio. tienes uno mayo hermano llamo Evan. Tengo tambien uno hermanstro y uno hermanstra. Mi gusta sempre. Tengo tres gattos y uno hamster. Yo ir al Summit coloigio ",N-MF
336887,V2130494,1417162.0,A2,"     Hola, me llamo Emma. Tengo catorce anos y soy de Columbia, Tennessee. Mi gusta ir al volibol con mi amigos en el cancha. Mi y mi amigos gusta ir al centro comerical en sabados. Soy bajo y delgado. Tengo gafas negros y largo pelo rubio. tienes uno mayo hermano llamo Evan. Tengo tambien uno hermanstro y uno hermanstra. Mi gusta sempre. Tengo tres gattos y uno hamster. Yo ir al Summit coloigio ",N-MF
336891,V2130494,1417162.0,A2,"      Hola Samuel, Mi amigo's llamo es Lacey. Lacey es comico, mas comico que Mckenna. Lacey es baja y tienes largo pelo negras. Ella muy gusta country musico y montar al cabalo. mi y Lacey montar al calablo frequmente. Lacey y mi tambien juegamos volibol en ella casa y afuera. Mi gusta Lacey.",N-MF
336892,V2130494,1417162.0,A2,Yo gusta ir al montar a bicecleta. Mi y mi amigos ir al volibol afuera y en la cancha. Spring Hill parque es divertido. Yo gusta ir al cene en sabados con mi amigos y mi hermano. El cene es mas divertido que mi casa. Volibol es menos divertido que starbucks.,N-MF
336896,V2130498,1417166.0,A2,"Mi nombre es Ian Rice, cantous teines 15 anous, soy comico, intellgante, compastio.      ",N-MF
336897,V2130498,1417166.0,A2,"nostruos americo futbol, bosebal, futbol, hockey ",N-MM
336898,V2130498,1417166.0,A2,"mi amigo greg es comico, alto, compesto. iral americo futbol ",N-MF
336899,V2130498,1417166.0,A2,"mi amigo greg es comico, alto, compesto. iral americo futbol ",N-MM
336900,V2130498,1417166.0,A2,"nostruos americo futbol, bosebal, futbol, hockey ",N-MM
336901,V2130498,1417166.0,A2,"Mi nombre es Ian Rice, cantous teines 15 anous, soy comico, intellgante, compastio.      ",N-MF
341667,V2292297,1572364.0,A1,"hola, mi nombre es jack, mi famlia es moy grande there es 4 ninas and 1 nanos. mi favortia sport es basketball, mi moy benu at basketball.",N-MF
341669,V2292297,1572364.0,A1,"hola, bud mi nobra es jack, yo need a pencile and notebook.",N-MM
341670,V2292297,1572364.0,A1,"hola, carla. mi moy love alfobra, buen el besteak y PS4",N-MM
341671,V2292297,1572364.0,A1,"hola, carla. mi moy love alfobra, buen el besteak y PS4",N-MM
341672,V2292297,1572364.0,A1,"hola, bud mi nobra es jack, yo need a pencile and notebook.",N-MM
341674,V2292297,1572364.0,A1,"hola, mi nombre es jack, mi famlia es moy grande there es 4 ninas and 1 nanos. mi favortia sport es basketball, mi moy benu at basketball.",N-MF
344223,V2403600,1679017.0,A2,me llemo janiya.me gusta padre.me gusta madre.yo se sentia tiene orgullo.me gusta a viajor. no me gusta ablo.me gusta agusto.no me gusta math,N-MF
344224,V2403600,1679017.0,A2,me gusta mi community.me gusta mi pastor .mi pastor preach real bien.,N-MM
344226,V2403600,1679017.0,A2,me gusta mi amigo.me amigo es falize,N-SE
344227,V2403600,1679017.0,A2,me gusta mi amigo.me amigo es falize,N-MF
344229,V2403600,1679017.0,A2,me gusta mi community.me gusta mi pastor .mi pastor preach real bien.,N-MF
344230,V2403600,1679017.0,A2,me llemo janiya.me gusta padre.me gusta madre.yo se sentia tiene orgullo.me gusta a viajor. no me gusta ablo.me gusta agusto.no me gusta math,N-MF
345094,V2481912,1738215.0,A1,me necisito es lapis azul y verde zapatos por favor.,N-MF
345095,V2481912,1738215.0,A1,Se llama Darren .Me cama es colores azul y verde. Me gustan es familia y my perro.,N-MF
345096,V2481912,1738215.0,A1,"tu necicita es papel,calandario,computadora, y lapis from es target. ",N-MF
345097,V2481912,1738215.0,A1,"tu necicita es papel,calandario,computadora, y lapis from es target. ",N-MF
345098,V2481912,1738215.0,A1,Se llama Darren .Me cama es colores azul y verde. Me gustan es familia y my perro.,N-MF
345099,V2481912,1738215.0,A1,me necisito es lapis azul y verde zapatos por favor.,N-MF
349948,V2732462,1948503.0,A1,"Hola! Mi llamos Nicole,Mi gusta el escula, y no me gusta futball. Mi gusta el bebe leche, mi gusta es comida bananas! Me gusta vamanos es Ropa boutique.Adios!",N-MF
349949,V2732462,1948503.0,A1,,N-NE
349950,V2732462,1948503.0,A1,"Hola Carla! Mi gusta el ropa, y zapatos.No mi gusta es comida.Gracias!",N-MF
349951,V2732462,1948503.0,A1,"Hola Carla! Mi gusta el ropa, y zapatos.No mi gusta es comida.Gracias!",N-MF
349952,V2732462,1948503.0,A1,,N-NE
349953,V2732462,1948503.0,A1,"Hola! Mi llamos Nicole,Mi gusta el escula, y no me gusta futball. Mi gusta el bebe leche, mi gusta es comida bananas! Me gusta vamanos es Ropa boutique.Adios!",N-MF
351208,V2777313,1987058.0,A2,"hola ma llamo JaMichael, me tango 16 anos me compleanyos es abril 3rd 2003. me pallo is cafa y me es alta.",N-MF
351209,V2777313,1987058.0,A2,"practica daportes, va a la futbal ameracana y va a la bascetbal",N-MF
351210,V2777313,1987058.0,A2,me amigo nombre es sincer. sincer es alto soy da mi y palo soy da mi. Sincer teina es 17 anos,N-MF
351211,V2777313,1987058.0,A2,me amigo nombre es sincer. sincer es alto soy da mi y palo soy da mi. Sincer teina es 17 anos,N-MF
351212,V2777313,1987058.0,A2,"practica daportes, va a la futbal ameracana y va a la bascetbal",N-MF
351213,V2777313,1987058.0,A2,"hola ma llamo JaMichael, me tango 16 anos me compleanyos es abril 3rd 2003. me pallo is cafa y me es alta.",N-MF
353881,W2126734,1413508.0,A2,Hola me llamo will. Me gusta futbol americano y basbol. Me gusta comida y inteligente. Me gusta es azul eyes y negro hair. Me amigo es mason. El es comida y fuete. ,N-SE
353882,W2126734,1413508.0,A2,,N-NE
353886,W2126734,1413508.0,A2,"Uno of me best amigos es Mason. Mason es fuerte, comida, y buin at basbol y futbol americano. Mason es a buin amigo porque es el es always there for el's amigos. Alexia es mi amigo. Ella es guapo y inteligente. Ella es atletico y comida. Me trece amigo es Garrett. El es athletico y feo. El es a bien basbol juego.",N-MM
353887,W2126734,1413508.0,A2,"Uno of me best amigos es Mason. Mason es fuerte, comida, y buin at basbol y futbol americano. Mason es a buin amigo porque es el es always there for el's amigos. Alexia es mi amigo. Ella es guapo y inteligente. Ella es atletico y comida. Me trece amigo es Garrett. El es athletico y feo. El es a bien basbol juego.",N-MM
353891,W2126734,1413508.0,A2,,N-NE
353892,W2126734,1413508.0,A2,Hola me llamo will. Me gusta futbol americano y basbol. Me gusta comida y inteligente. Me gusta es azul eyes y negro hair. Me amigo es mason. El es comida y fuete. ,N-MF
354488,W2132285,1418614.0,A1,Mi nombre es Tristan y yo me gusta video juegos y me gusta jugando con mi amigos ,N-MF
354489,W2132285,1418614.0,A1,Lapizes 30 una tiendaPapel 300 ,N-SE
354490,W2132285,1418614.0,A1,Yo quero Mucho legos,N-NE
354493,W2132285,1418614.0,A1,Yo quero Mucho legos,N-MF
354494,W2132285,1418614.0,A1,Lapizes 30 una tiendaPapel 300 ,N-MM
354495,W2132285,1418614.0,A1,Mi nombre es Tristan y yo me gusta video juegos y me gusta jugando con mi amigos ,N-MF
355356,W2170985,1456371.0,A2,"Ustedes Jugar balcencesto y eskiar con su amigos, y motania biciclete.",N-MF
355358,W2170985,1456371.0,A2,"Hola me llamo Lucas Matheny, yo vivo en Aspen, Colorado. Yo estoy catorce anós. Mi amigos es MasterBlasterG y Banks. ",N-MF
355359,W2170985,1456371.0,A2,Mi favorito amigo es MasterblasterG el es mucho intellence y mucho feliz. MasterblasterG jugars él trumpet y baliar muchos. Él es mucho feo.,N-MF
355364,W2170985,1456371.0,A2,Mi favorito amigo es MasterblasterG el es mucho intellence y mucho feliz. MasterblasterG jugars él trumpet y baliar muchos. Él es mucho feo.,N-MM
355365,W2170985,1456371.0,A2,"Hola me llamo Lucas Matheny, yo vivo en Aspen, Colorado. Yo estoy catorce anós. Mi amigos es MasterBlasterG y Banks. ",N-MF
355367,W2170985,1456371.0,A2,"Ustedes Jugar balcencesto y eskiar con su amigos, y motania biciclete.",N-MM
355611,W2186138,1471146.0,A1,"comostas, el justin i live in lake crest right next to a bueatful lake with ducks galoare, i like hunting fishing and basicley any out door sport hat you can think of, our class is a qell behaving class with manyspanish speakers, I know youl enjoy this year.",N-SE
355612,W2186138,1471146.0,A1,lapiz diez: walmartbook bag uno: walmartuniform: old navylunch box uno:walmart,N-SE
355613,W2186138,1471146.0,A1,cuade grappling hookcuade gamescuade phone,N-NE
355614,W2186138,1471146.0,A1,cuade grappling hookcuade gamescuade phone,N-NE
355615,W2186138,1471146.0,A1,lapiz diez: walmartbook bag uno: walmartuniform: old navylunch box uno:walmart,N-SE
355616,W2186138,1471146.0,A1,"comostas, el justin i live in lake crest right next to a bueatful lake with ducks galoare, i like hunting fishing and basicley any out door sport hat you can think of, our class is a qell behaving class with manyspanish speakers, I know youl enjoy this year.",N-SE
355833,W2193916,1478808.0,A2,"Hola!Me amo Josh Berkowsky, e tu? Me gustan videojanos, el libros, el pollos. Say un poco. Me espanol e maso menos y male. Me no me gustan esquala. Ados,Josh",N-MF
355834,W2193916,1478808.0,A2,"El studentes e U.S gustan e videojanos, el libira, e un restourante, e TV 'Wynonna Earp'. ",N-MM
355835,W2193916,1478808.0,A2,Me amo 'best friend' e Jack y Quinn. Quinn e mucho intelegente e gusta D&D. Jack e mucho humerouso. Ustd videojanos together. ,N-MF
355836,W2193916,1478808.0,A2,Me amo 'best friend' e Jack y Quinn. Quinn e mucho intelegente e gusta D&D. Jack e mucho humerouso. Ustd videojanos together. ,N-MF
355837,W2193916,1478808.0,A2,"El studentes e U.S gustan e videojanos, el libira, e un restourante, e TV 'Wynonna Earp'. ",N-MM
355838,W2193916,1478808.0,A2,"Hola!Me amo Josh Berkowsky, e tu? Me gustan videojanos, el libros, el pollos. Say un poco. Me espanol e maso menos y male. Me no me gustan esquala. Ados,Josh",N-MF
355941,W2196201,1481037.0,A2,Hold mayomo Donaldo me encanta clase de engles y clasa de educationphysica. yo jugo lacrosse.,N-MF
355942,W2196201,1481037.0,A2,hold estudiantes in la usa encanta mucho practicar deportes y videojuegos.,N-MF
355943,W2196201,1481037.0,A2,hola sameul mi amigo faverieto es jorge harrington. practicar deportes,N-MF
355944,W2196201,1481037.0,A2,hola sameul mi amigo faverieto es jorge harrington. practicar deportes,N-MF
355945,W2196201,1481037.0,A2,hold estudiantes in la usa encanta mucho practicar deportes y videojuegos.,N-MF
355946,W2196201,1481037.0,A2,Hold mayomo Donaldo me encanta clase de engles y clasa de educationphysica. yo jugo lacrosse.,N-MF
356402,W2208031,1492458.0,A1,Hola me hamo philipp ei me gusta todos los classes en esta scuala porque asemos muchos cosas cue me ayudan hablar mejor espanol,N-MF
356403,W2208031,1492458.0,A1,yo me gusta los video juegos.,N-MM
356405,W2208031,1492458.0,A1,compras todo walmart  3 libros para escribir unos lapices y tambien unos libros para lear,N-MM
356406,W2208031,1492458.0,A1,compras todo walmart  3 libros para escribir unos lapices y tambien unos libros para lear,N-MF
356408,W2208031,1492458.0,A1,yo me gusta los video juegos.,N-MF
356409,W2208031,1492458.0,A1,Hola me hamo philipp ei me gusta todos los classes en esta scuala porque asemos muchos cosas cue me ayudan hablar mejor espanol,N-MF
356997,W2226695,1510104.0,A1,Mi nombre es jessica y mi apellido es galicia palma. Mi favorito color es morado y rosado.,N-MM
356998,W2226695,1510104.0,A1,no estoy segura,N-NE
356999,W2226695,1510104.0,A1,Yo quiero un perro jugueto porque siempre me siento sola aunque tenga una hermana. Yo quiero juguetes para jugar. Tambien quiero un cuaderno para dibujar.,N-MF
357000,W2226695,1510104.0,A1,Yo quiero un perro jugueto porque siempre me siento sola aunque tenga una hermana. Yo quiero juguetes para jugar. Tambien quiero un cuaderno para dibujar.,N-MF
357001,W2226695,1510104.0,A1,no estoy segura,N-NE
357002,W2226695,1510104.0,A1,Mi nombre es jessica y mi apellido es galicia palma. Mi favorito color es morado y rosado.,N-MF
357398,W2238310,1520728.0,A2,"Hola, me llama Evan. Me gusta basketbaul. No, no me gusta baisbol. Yo tengo practicar deportes. Yo vivo en el Tampa Florida. Yo estudidar el esponal. Me gusta hablar en espanol. Me gusta hamburganos.",N-MF
357399,W2238310,1520728.0,A2,"Hola, Me llama Evan. Me gusta Madrid. Yo gusta video jugas en la casa. Yo tengo praticar deporte basketbaol. Me gusta hugar en bicicleta. ",N-SE
357401,W2238310,1520728.0,A2,"Hola, Samuel. Wyatt es favorito. Yo y Wyatt me gusta cine. Yo y Wyatt jugar fortnite. Me gusta Wyatt because el enjornado.",N-SE
357402,W2238310,1520728.0,A2,"Hola, Samuel. Wyatt es favorito. Yo y Wyatt me gusta cine. Yo y Wyatt jugar fortnite. Me gusta Wyatt because el enjornado.",N-MF
357404,W2238310,1520728.0,A2,"Hola, Me llama Evan. Me gusta Madrid. Yo gusta video jugas en la casa. Yo tengo praticar deporte basketbaol. Me gusta hugar en bicicleta. ",N-MM
