no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Correct,10446
18462,0.308235141,0.252184161,0.233863506,0.146021741,0.308235141,I-MF,I-MF,,,
18463,0.314537663,0.248184975,0.220705479,0.124738136,0.314537663,I-MF,I-MF,,,
18464,0.119829558,0.127832554,0.143999609,0.108512642,0.143999609,I-SE,I-NE,,,
18465,0.067606894,0.050730236,0.043543343,0.04159277,0.067606894,I-MF,I-NE,,,
18466,0.067606894,0.050730236,0.043543343,0.04159277,0.067606894,I-MF,I-NE,,,
18467,0.119829558,0.127832554,0.143999609,0.108512642,0.143999609,I-SE,I-NE,,,
18468,0,0,0,0,0,I-MF,I-NE,,,
18469,0.006082188,0.011595383,0.025179687,0.207857215,0.207857215,I-NE,I-NE,,,
18470,0,0,0,0,0,I-MF,I-NE,,,
18471,0,0,0,0,0,I-MF,I-NE,,,
18472,0.006082188,0.011595383,0.025179687,0.207857215,0.207857215,I-NE,I-NE,,,
18473,0,0,0,0,0,I-MF,I-NE,,,
18474,0.249404286,0.282854254,0.277131372,0.220085112,0.282854254,I-MM,I-MM,,,
18475,0.244405216,0.288023695,0.309562362,0.230551704,0.309562362,I-SE,I-MM,,,
18476,0.177127809,0.216827931,0.218371656,0.188218516,0.218371656,I-SE,I-MM,,,
18477,0.177127809,0.216827931,0.218371656,0.188218516,0.218371656,I-SE,I-SE,,,
18478,0.244405216,0.288023695,0.309562362,0.230551704,0.309562362,I-SE,I-MM,,,
18479,0.249404286,0.282854254,0.277131372,0.220085112,0.282854254,I-MM,I-MM,,,
18480,0.185786897,0.15123778,0.143514954,0.100955105,0.185786897,I-MF,I-MF,,,
18481,0.26438158,0.225825071,0.220946586,0.13410923,0.26438158,I-MF,I-MF,,,
18482,0.212624607,0.193344835,0.172141299,0.104540362,0.212624607,I-MF,I-MF,,,
18483,0.212624607,0.193344835,0.172141299,0.104540362,0.212624607,I-MF,I-MF,,,
18484,0.26438158,0.225825071,0.220946586,0.13410923,0.26438158,I-MF,I-MF,,,
18485,0.185786897,0.15123778,0.143514954,0.100955105,0.185786897,I-MF,I-MF,,,
18486,0.250057224,0.214301296,0.201433811,0.128685961,0.250057224,I-MF,I-MF,,,
18487,0.181886647,0.133632172,0.115471981,0.06798052,0.181886647,I-MF,I-MF,,,
18488,0.247461721,0.200057756,0.187960029,0.12286628,0.247461721,I-MF,I-MF,,,
18489,0.247461721,0.200057756,0.187960029,0.12286628,0.247461721,I-MF,I-MF,,,
18490,0.181886647,0.133632172,0.115471981,0.06798052,0.181886647,I-MF,I-MF,,,
18491,0.250057224,0.214301296,0.201433811,0.128685961,0.250057224,I-MF,I-MF,,,
18492,0.284273348,0.232508077,0.211744879,0.120256405,0.284273348,I-MF,I-MF,,,
18493,0.390598201,0.373416536,0.378418366,0.257340101,0.390598201,I-MF,I-MF,,,
18494,0.211822564,0.185521263,0.19100479,0.105251667,0.211822564,I-MF,I-MF,,,
18495,0.191179686,0.192012344,0.200515786,0.124291388,0.200515786,I-SE,I-MM,,,
18496,0.23153432,0.227738382,0.237655726,0.16350809,0.237655726,I-SE,I-SE,,,
18497,0.141412723,0.143888091,0.149367278,0.122416398,0.149367278,I-SE,I-SE,,,
18498,0.141412723,0.143888091,0.149367278,0.122416398,0.149367278,I-SE,I-SE,,,
18499,0.23153432,0.227738382,0.237655726,0.16350809,0.237655726,I-SE,I-SE,,,
18500,0.191179686,0.192012344,0.200515786,0.124291388,0.200515786,I-SE,I-SE,,,
18501,0.153740333,0.138564435,0.125362612,0.078269491,0.153740333,I-MF,I-MM,,,
18502,0.175983503,0.150002054,0.128467159,0.066685651,0.175983503,I-MF,I-MM,,,
18503,0.151830104,0.135254861,0.14108275,0.077245913,0.151830104,I-MF,I-SE,,,
18504,0.151830104,0.135254861,0.14108275,0.077245913,0.151830104,I-MF,I-SE,,,
18505,0.175983503,0.150002054,0.128467159,0.066685651,0.175983503,I-MF,I-SE,,,
18506,0.153740333,0.138564435,0.125362612,0.078269491,0.153740333,I-MF,I-MM,,,
18507,0.370337216,0.338330717,0.325447586,0.203131266,0.370337216,I-MF,I-MF,,,
18508,0.35813119,0.287848105,0.269547729,0.172211636,0.35813119,I-MF,I-MF,,,
18509,0.366034956,0.285970059,0.260931318,0.156093314,0.366034956,I-MF,I-MF,,,
18510,0.324663344,0.270375228,0.262837408,0.194530201,0.324663344,I-MF,I-MF,,,
18511,0.258862241,0.216362696,0.215010296,0.185523486,0.258862241,I-MF,I-MF,,,
18512,0.307596482,0.245295044,0.235505299,0.15047061,0.307596482,I-MF,I-MF,,,
18513,0.307596482,0.245295044,0.235505299,0.15047061,0.307596482,I-MF,I-MF,,,
18514,0.258862241,0.216362696,0.215010296,0.185523486,0.258862241,I-MF,I-MF,,,
18515,0.324663344,0.270375228,0.262837408,0.194530201,0.324663344,I-MF,I-MF,,,
18516,0.119741524,0.13866338,0.149321625,0.109917205,0.149321625,I-SE,I-SE,,,
18517,0.151247533,0.188353934,0.196559758,0.185584286,0.196559758,I-SE,I-MM,,,
18518,0.116434525,0.128630507,0.145499343,0.108606402,0.145499343,I-SE,I-NE,,,
18519,0.116434525,0.128630507,0.145499343,0.108606402,0.145499343,I-SE,I-NE,,,
18520,0.151247533,0.188353934,0.196559758,0.185584286,0.196559758,I-SE,I-MM,,,
18521,0.119741524,0.13866338,0.149321625,0.109917205,0.149321625,I-SE,I-SE,,,
18522,0.093627333,0.129363373,0.146178839,0.168104817,0.168104817,I-NE,I-NE,,,
18523,0.050112528,0.083418808,0.09698234,0.131006022,0.131006022,I-NE,I-NE,,,
18524,0.098449693,0.143583399,0.164335685,0.13778088,0.164335685,I-SE,I-NE,,,
18525,0.098449693,0.143583399,0.164335685,0.13778088,0.164335685,I-SE,I-NE,,,
18526,0.050112528,0.083418808,0.09698234,0.131006022,0.131006022,I-NE,I-NE,,,
18527,0.093627333,0.129363373,0.146178839,0.168104817,0.168104817,I-NE,I-NE,,,
18528,0.067698253,0.082850717,0.096333604,0.154677433,0.154677433,I-NE,I-NE,,,
18529,0.101807317,0.154209528,0.183041747,0.159928959,0.183041747,I-SE,I-NE,,,
18530,0.020141518,0.031233611,0.045738645,0.092198569,0.092198569,I-NE,I-NE,,,
18531,0.020141518,0.031233611,0.045738645,0.092198569,0.092198569,I-NE,I-NE,,,
18532,0.101807317,0.154209528,0.183041747,0.159928959,0.183041747,I-SE,I-NE,,,
18533,0.067698253,0.082850717,0.096333604,0.154677433,0.154677433,I-NE,I-NE,,,
18534,0.279791444,0.286417133,0.266066244,0.15890222,0.286417133,I-MM,I-MM,,,
18535,0.275455572,0.24647095,0.229618981,0.141478038,0.275455572,I-MF,I-MM,,,
18536,0.198449009,0.195724676,0.210043981,0.129381624,0.210043981,I-SE,I-NE,,,
18537,0.198449009,0.195724676,0.210043981,0.129381624,0.210043981,I-SE,I-MM,,,
18538,0.275455572,0.24647095,0.229618981,0.141478038,0.275455572,I-MF,I-MM,,,
18539,0.279791444,0.286417133,0.266066244,0.15890222,0.286417133,I-MM,I-MM,,,
18540,0.251761339,0.197040783,0.180682138,0.108755437,0.251761339,I-MF,I-MF,,,
18541,0.318434142,0.269326004,0.252483297,0.155126231,0.318434142,I-MF,I-MF,,,
18542,0.18613364,0.151988366,0.147868924,0.088373749,0.18613364,I-MF,I-MF,,,
18543,0.18613364,0.151988366,0.147868924,0.088373749,0.18613364,I-MF,I-MF,,,
18544,0.318434142,0.269326004,0.252483297,0.155126231,0.318434142,I-MF,I-MF,,,
18545,0.251761339,0.197040783,0.180682138,0.108755437,0.251761339,I-MF,I-MF,,,
18546,0.181491539,0.190930226,0.187131318,0.14587851,0.190930226,I-MM,I-SE,,,
18547,0.164204308,0.182694031,0.191735752,0.171729105,0.191735752,I-SE,I-SE,,,
18548,0.090730901,0.115550389,0.116073584,0.076672726,0.116073584,I-SE,I-SE,,,
18549,0.090730901,0.115550389,0.116073584,0.076672726,0.116073584,I-SE,I-SE,,,
18550,0.164204308,0.182694031,0.191735752,0.171729105,0.191735752,I-SE,I-MM,,,
18551,0.181491539,0.190930226,0.187131318,0.14587851,0.190930226,I-MM,I-SE,,,
18552,0.196459538,0.18781813,0.180363956,0.111877614,0.196459538,I-MF,I-SE,,,
18553,0.055299293,0.06412811,0.071514846,0.047380715,0.071514846,I-SE,I-SE,,,
18554,0.237740503,0.226076707,0.232762087,0.147032834,0.237740503,I-MF,I-SE,,,
18555,0.237740503,0.226076707,0.232762087,0.147032834,0.237740503,I-MF,I-SE,,,
18556,0.055299293,0.06412811,0.071514846,0.047380715,0.071514846,I-SE,I-SE,,,
18557,0.196459538,0.18781813,0.180363956,0.111877614,0.196459538,I-MF,I-SE,,,
18558,0.205011691,0.241610723,0.245973475,0.172598327,0.245973475,I-SE,I-MF,,,
18559,0.154921663,0.171023449,0.184036736,0.127853128,0.184036736,I-SE,I-MM,,,
18560,0.235775031,0.271465083,0.278958861,0.190422976,0.278958861,I-SE,I-MF,,,
18561,0.235775031,0.271465083,0.278958861,0.190422976,0.278958861,I-SE,I-MF,,,
18562,0.154921663,0.171023449,0.184036736,0.127853128,0.184036736,I-SE,I-MM,,,
18563,0.205011691,0.241610723,0.245973475,0.172598327,0.245973475,I-SE,I-MF,,,
18564,0.267763626,0.244396357,0.23648908,0.153999775,0.267763626,I-MF,I-MF,,,
18565,0.349530632,0.302049067,0.254022229,0.143968067,0.349530632,I-MF,I-MF,,,
18566,0.268555374,0.214180952,0.189448693,0.104480156,0.268555374,I-MF,I-MF,,,
18567,0.268555374,0.214180952,0.189448693,0.104480156,0.268555374,I-MF,I-MF,,,
18568,0.349530632,0.302049067,0.254022229,0.143968067,0.349530632,I-MF,I-MF,,,
18569,0.267763626,0.244396357,0.23648908,0.153999775,0.267763626,I-MF,I-MF,,,
18570,0.330900621,0.281713438,0.27070933,0.158716084,0.330900621,I-MF,I-MF,,,
18571,0.432704179,0.38498318,0.364877494,0.231751658,0.432704179,I-MF,I-MF,,,
18572,0.246413305,0.211131208,0.195617063,0.118738594,0.246413305,I-MF,I-MF,,,
18573,0.245567901,0.213829953,0.203507738,0.135393514,0.245567901,I-MF,I-MF,,,
18574,0.217572474,0.202281348,0.209706454,0.149348227,0.217572474,I-MF,I-MF,,,
18575,0.301611644,0.260246809,0.260715843,0.17463266,0.301611644,I-MF,I-MF,,,
18576,0.301611644,0.260246809,0.260715843,0.17463266,0.301611644,I-MF,I-MF,,,
18577,0.217572474,0.202281348,0.209706454,0.149348227,0.217572474,I-MF,I-MF,,,
18578,0.245567901,0.213829953,0.203507738,0.135393514,0.245567901,I-MF,I-MF,,,
18579,0.230286224,0.209822792,0.21445014,0.153844609,0.230286224,I-MF,I-MF,,,
18580,0.226214673,0.206812582,0.203438242,0.112358471,0.226214673,I-MF,I-MF,,,
18581,0.274994716,0.220822901,0.1999965,0.122635243,0.274994716,I-MF,I-MF,,,
18582,0.101710764,0.131426798,0.138803319,0.08987342,0.138803319,I-SE,I-NE,,,
18583,0.063778685,0.069938351,0.074722893,0.060028734,0.074722893,I-SE,I-NE,,,
18584,0.08660288,0.127900631,0.152197692,0.123324238,0.152197692,I-SE,I-NE,,,
18585,0.08660288,0.127900631,0.152197692,0.123324238,0.152197692,I-SE,I-NE,,,
18586,0.063778685,0.069938351,0.074722893,0.060028734,0.074722893,I-SE,I-NE,,,
18587,0.101710764,0.131426798,0.138803319,0.08987342,0.138803319,I-SE,I-NE,,,
18588,0.058944267,0.086201522,0.098715716,0.158670997,0.158670997,I-NE,I-SE,,,
18589,0.182396297,0.214323072,0.237506147,0.229889637,0.237506147,I-SE,I-SE,,,
18590,0.057363915,0.046959065,0.047930152,0.048001608,0.057363915,I-MF,I-NE,,,
18591,0.057363915,0.046959065,0.047930152,0.048001608,0.057363915,I-MF,I-NE,,,
18592,0.182396297,0.214323072,0.237506147,0.229889637,0.237506147,I-SE,I-NE,,,
18593,0.058944267,0.086201522,0.098715716,0.158670997,0.158670997,I-NE,I-NE,,,
18594,0.053788418,0.071993461,0.080178396,0.120208252,0.120208252,I-NE,I-NE,,,
18595,0.032732517,0.056007778,0.062638621,0.117653774,0.117653774,I-NE,I-NE,,,
18596,0.074968338,0.104862635,0.113348173,0.210779077,0.210779077,I-NE,I-NE,,,
18597,0.074968338,0.104862635,0.113348173,0.210779077,0.210779077,I-NE,I-NE,,,
18598,0.032732517,0.056007778,0.062638621,0.117653774,0.117653774,I-NE,I-NE,,,
18599,0.053788418,0.071993461,0.080178396,0.120208252,0.120208252,I-NE,I-NE,,,
18600,0.111835974,0.126945069,0.141899535,0.107496387,0.141899535,I-SE,I-NE,,,
18601,0.001711769,0.00472272,0.018460191,0.140639243,0.140639243,I-NE,I-NE,,,
18602,0.07286316,0.086016122,0.098445502,0.122748573,0.122748573,I-NE,I-NE,,,
18603,0.07286316,0.086016122,0.098445502,0.122748573,0.122748573,I-NE,I-NE,,,
18604,0.001711769,0.00472272,0.018460191,0.140639243,0.140639243,I-NE,I-NE,,,
18605,0.111835974,0.126945069,0.141899535,0.107496387,0.141899535,I-SE,I-SE,,,
18606,0.073439649,0.090875432,0.102267676,0.082358607,0.102267676,I-SE,I-SE,,,
18607,0.0854722,0.09784121,0.108500306,0.083326791,0.108500306,I-SE,I-NE,,,
18608,0.0854722,0.09784121,0.108500306,0.083326791,0.108500306,I-SE,I-NE,,,
18609,0.073439649,0.090875432,0.102267676,0.082358607,0.102267676,I-SE,I-NE,,,
18610,0.25096076,0.247689389,0.241081402,0.163290817,0.25096076,I-MF,I-MM,,,
18611,0.192297594,0.192056548,0.209701564,0.160090437,0.209701564,I-SE,I-SE,,,
18612,0.205437169,0.19197877,0.195158227,0.121369544,0.205437169,I-MF,I-MM,,,
18613,0.205437169,0.19197877,0.195158227,0.121369544,0.205437169,I-MF,I-MM,,,
18614,0.192297594,0.192056548,0.209701564,0.160090437,0.209701564,I-SE,I-SE,,,
18615,0.25096076,0.247689389,0.241081402,0.163290817,0.25096076,I-MF,I-MM,,,
18616,0.290176384,0.217508212,0.187596228,0.111480521,0.290176384,I-MF,I-MF,,,
18617,0.305055427,0.240928041,0.226507088,0.114316446,0.305055427,I-MF,I-MF,,,
18618,0.282184744,0.213783214,0.202364532,0.125419383,0.282184744,I-MF,I-MF,,,
18619,0.313702918,0.284698766,0.295111825,0.178284512,0.313702918,I-MF,I-MF,,,
18620,0.243908389,0.215883184,0.211991728,0.143050767,0.243908389,I-MF,I-MF,,,
18621,0.277208572,0.244062232,0.249297659,0.17421316,0.277208572,I-MF,I-MF,,,
18622,0.277208572,0.244062232,0.249297659,0.17421316,0.277208572,I-MF,I-MF,,,
18623,0.243908389,0.215883184,0.211991728,0.143050767,0.243908389,I-MF,I-MF,,,
18624,0.313702918,0.284698766,0.295111825,0.178284512,0.313702918,I-MF,I-MF,,,
18625,0.19154631,0.213329778,0.225882928,0.158231819,0.225882928,I-SE,I-MM,,,
18626,0.168140945,0.154477281,0.160054733,0.135343057,0.168140945,I-MF,I-SE,,,
18627,0.222644065,0.20065689,0.205883368,0.143559609,0.222644065,I-MF,I-MF,,,
18628,0.222644065,0.20065689,0.205883368,0.143559609,0.222644065,I-MF,I-MM,,,
18629,0.168140945,0.154477281,0.160054733,0.135343057,0.168140945,I-MF,I-MM,,,
18630,0.19154631,0.213329778,0.225882928,0.158231819,0.225882928,I-SE,I-SE,,,
18631,0.303557129,0.249919288,0.22792478,0.134346619,0.303557129,I-MF,I-MF,,,
18632,0.288617936,0.228326919,0.221581914,0.134748153,0.288617936,I-MF,I-MF,,,
18633,0.28968294,0.248834203,0.236781844,0.147277704,0.28968294,I-MF,I-MF,,,
18634,0.28968294,0.248834203,0.236781844,0.147277704,0.28968294,I-MF,I-MF,,,
18635,0.288617936,0.228326919,0.221581914,0.134748153,0.288617936,I-MF,I-MF,,,
18636,0.303557129,0.249919288,0.22792478,0.134346619,0.303557129,I-MF,I-MF,,,
18637,0.008434538,0.018779806,0.040336357,0.332138688,0.332138688,I-NE,I-NE,,,
18638,0.006716692,0.01511197,0.019622289,0.103398757,0.103398757,I-NE,I-NE,,,
18639,0.192849227,0.193905352,0.192195428,0.138785029,0.193905352,I-MM,I-NE,,,
18640,0.192849227,0.193905352,0.192195428,0.138785029,0.193905352,I-MM,I-NE,,,
18641,0.006716692,0.01511197,0.019622289,0.103398757,0.103398757,I-NE,I-NE,,,
18642,0.008434538,0.018779806,0.040336357,0.332138688,0.332138688,I-NE,I-NE,,,
18643,0.14286885,0.139458289,0.161678901,0.204884305,0.204884305,I-NE,I-SE,,,
18644,0.133896128,0.132307946,0.147784191,0.104623654,0.147784191,I-SE,I-NE,,,
18645,0.070698445,0.075379159,0.091083864,0.244922273,0.244922273,I-NE,I-NE,,,
18646,0.070698445,0.075379159,0.091083864,0.244922273,0.244922273,I-NE,I-NE,,,
18647,0.133896128,0.132307946,0.147784191,0.104623654,0.147784191,I-SE,I-SE,,,
18648,0.14286885,0.139458289,0.161678901,0.204884305,0.204884305,I-NE,I-SE,,,
18649,0,0,0,0.029054775,0.029054775,I-NE,I-NE,,,
18650,7.46E-05,0,0.000447744,0.004090996,0.004090996,I-NE,I-NE,,,
18651,4.13E-05,0.000888293,0.00220075,0.010985577,0.010985577,I-NE,I-NE,,,
18652,4.13E-05,0.000888293,0.00220075,0.010985577,0.010985577,I-NE,I-NE,,,
18653,7.46E-05,0,0.000447744,0.004090996,0.004090996,I-NE,I-NE,,,
18654,0,0,0,0.029054775,0.029054775,I-NE,I-NE,,,
18655,0.066587069,0.097667955,0.118467488,0.095625678,0.118467488,I-SE,I-NE,,,
18656,0.118465106,0.109903589,0.110524982,0.102738872,0.118465106,I-MF,I-NE,,,
18657,0.102902614,0.107342513,0.120007395,0.083935967,0.120007395,I-SE,I-NE,,,
18658,0.102902614,0.107342513,0.120007395,0.083935967,0.120007395,I-SE,I-NE,,,
18659,0.118465106,0.109903589,0.110524982,0.102738872,0.118465106,I-MF,I-NE,,,
18660,0.066587069,0.097667955,0.118467488,0.095625678,0.118467488,I-SE,I-NE,,,
18661,0.138500345,0.161986569,0.156908948,0.112245906,0.161986569,I-MM,I-NE,,,
18662,0.084552951,0.086596707,0.086558043,0.065175201,0.086596707,I-MM,I-NE,,,
18663,0.222753289,0.297807536,0.305092796,0.223816715,0.305092796,I-SE,I-NE,,,
18664,0.222753289,0.297807536,0.305092796,0.223816715,0.305092796,I-SE,I-NE,,,
18665,0.084552951,0.086596707,0.086558043,0.065175201,0.086596707,I-MM,I-NE,,,
18666,0.138500345,0.161986569,0.156908948,0.112245906,0.161986569,I-MM,I-NE,,,
18667,0.027618713,0.033612308,0.052899115,0.289620721,0.289620721,I-NE,I-NE,,,
18668,0.179753812,0.217074273,0.233439301,0.157838251,0.233439301,I-SE,I-SE,,,
18669,0.055894434,0.060333081,0.071800395,0.062391739,0.071800395,I-SE,I-SE,,,
18670,0.055894434,0.060333081,0.071800395,0.062391739,0.071800395,I-SE,I-NE,,,
18671,0.179753812,0.217074273,0.233439301,0.157838251,0.233439301,I-SE,I-SE,,,
18672,0.027618713,0.033612308,0.052899115,0.289620721,0.289620721,I-NE,I-NE,,,
18673,0.230499104,0.219770169,0.211143682,0.138731477,0.230499104,I-MF,I-MF,,,
18674,0.19672571,0.176755154,0.179247315,0.131323711,0.19672571,I-MF,I-MF,,,
18675,0.366714328,0.333554938,0.338269547,0.213006097,0.366714328,I-MF,I-MF,,,
18676,0.366714328,0.333554938,0.338269547,0.213006097,0.366714328,I-MF,I-MF,,,
18677,0.19672571,0.176755154,0.179247315,0.131323711,0.19672571,I-MF,I-MF,,,
18678,0.230499104,0.219770169,0.211143682,0.138731477,0.230499104,I-MF,I-MF,,,
18679,0.235486462,0.199843907,0.202410363,0.152687701,0.235486462,I-MF,I-MF,,,
18680,0.217928224,0.206834033,0.209937469,0.1343371,0.217928224,I-MF,I-MF,,,
18681,0.253265965,0.206514198,0.185182181,0.12342735,0.253265965,I-MF,I-MF,,,
18682,0.253265965,0.206514198,0.185182181,0.12342735,0.253265965,I-MF,I-MF,,,
18683,0.217928224,0.206834033,0.209937469,0.1343371,0.217928224,I-MF,I-MF,,,
18684,0.235486462,0.199843907,0.202410363,0.152687701,0.235486462,I-MF,I-MF,,,
18685,0.233396891,0.211178688,0.195396061,0.119389059,0.233396891,I-MF,I-MF,,,
18686,0.163886041,0.138185622,0.130941714,0.086639834,0.163886041,I-MF,I-MF,,,
18687,0.199710575,0.217806344,0.200169236,0.146005178,0.217806344,I-MM,I-MF,,,
18688,0.199710575,0.217806344,0.200169236,0.146005178,0.217806344,I-MM,I-MM,,,
18689,0.163886041,0.138185622,0.130941714,0.086639834,0.163886041,I-MF,I-MF,,,
18690,0.233396891,0.211178688,0.195396061,0.119389059,0.233396891,I-MF,I-MF,,,
18691,0.435229131,0.420864716,0.411969772,0.285726158,0.435229131,I-MF,I-MF,,,
18692,0.346535664,0.394260856,0.410813756,0.315474109,0.410813756,I-SE,I-MF,,,
18693,0.303899425,0.290421703,0.268257949,0.190944006,0.303899425,I-MF,I-MF,,,
18694,0.303899425,0.290421703,0.268257949,0.190944006,0.303899425,I-MF,I-MF,,,
18695,0.346535664,0.394260856,0.410813756,0.315474109,0.410813756,I-SE,I-MF,,,
18696,0.435229131,0.420864716,0.411969772,0.285726158,0.435229131,I-MF,I-MF,,,
18697,0.158658117,0.142666146,0.137711608,0.107709434,0.158658117,I-MF,I-MF,,,
18698,0.160960853,0.158602727,0.13840358,0.089438852,0.160960853,I-MF,I-MM,,,
18699,0.281989549,0.243685659,0.224221866,0.152255505,0.281989549,I-MF,I-MM,,,
18700,0.281989549,0.243685659,0.224221866,0.152255505,0.281989549,I-MF,I-MM,,,
18701,0.160960853,0.158602727,0.13840358,0.089438852,0.160960853,I-MF,I-MM,,,
18702,0.158658117,0.142666146,0.137711608,0.107709434,0.158658117,I-MF,I-MF,,,
18703,0.090882728,0.094579127,0.097942673,0.1175177,0.1175177,I-NE,I-NE,,,
18704,0.133085922,0.145614692,0.149176765,0.127357632,0.149176765,I-SE,I-NE,,,
18705,0.16839307,0.188452633,0.188833543,0.202053035,0.202053035,I-NE,I-NE,,,
18706,0.16839307,0.188452633,0.188833543,0.202053035,0.202053035,I-NE,I-NE,,,
18707,0.133085922,0.145614692,0.149176765,0.127357632,0.149176765,I-SE,I-NE,,,
18708,0.090882728,0.094579127,0.097942673,0.1175177,0.1175177,I-NE,I-NE,,,
18709,0.293232606,0.335981297,0.345238674,0.238027387,0.345238674,I-SE,I-MM,,,
18710,0.241493386,0.25875056,0.253302465,0.17219773,0.25875056,I-MM,I-MM,,,
18711,0.291439591,0.311612635,0.310013954,0.199934039,0.311612635,I-MM,I-MM,,,
18712,0.291439591,0.311612635,0.310013954,0.199934039,0.311612635,I-MM,I-MM,,,
18713,0.241493386,0.25875056,0.253302465,0.17219773,0.25875056,I-MM,I-NE,,,
18714,0.293232606,0.335981297,0.345238674,0.238027387,0.345238674,I-SE,I-MM,,,
18715,0.136188834,0.168725275,0.186937122,0.222118709,0.222118709,I-NE,I-NE,,,
18716,0.081719115,0.095020895,0.098351492,0.189947286,0.189947286,I-NE,I-NE,,,
18717,0.05086067,0.053819183,0.059868692,0.152896436,0.152896436,I-NE,I-NE,,,
18718,0.05086067,0.053819183,0.059868692,0.152896436,0.152896436,I-NE,I-NE,,,
18719,0.081719115,0.095020895,0.098351492,0.189947286,0.189947286,I-NE,I-NE,,,
18720,0.136188834,0.168725275,0.186937122,0.222118709,0.222118709,I-NE,I-NE,,,
18721,0.187643837,0.242400673,0.274635769,0.226111384,0.274635769,I-SE,I-NE,,,
18722,0.112422552,0.141099644,0.154819198,0.13740804,0.154819198,I-SE,I-NE,,,
18723,0.132114486,0.165918375,0.184041183,0.180286203,0.184041183,I-SE,I-NE,,,
18724,0.132114486,0.165918375,0.184041183,0.180286203,0.184041183,I-SE,I-NE,,,
18725,0.112422552,0.141099644,0.154819198,0.13740804,0.154819198,I-SE,I-NE,,,
18726,0.187643837,0.242400673,0.274635769,0.226111384,0.274635769,I-SE,I-NE,,,
18727,0.034846502,0.057406975,0.067496402,0.123584971,0.123584971,I-NE,I-NE,,,
18728,0.019869958,0.022200447,0.034518539,0.150315324,0.150315324,I-NE,I-NE,,,
18729,0.0389801,0.050215027,0.052609448,0.115058343,0.115058343,I-NE,I-NE,,,
18730,0.0389801,0.050215027,0.052609448,0.115058343,0.115058343,I-NE,I-NE,,,
18731,0.019869958,0.022200447,0.034518539,0.150315324,0.150315324,I-NE,I-NE,,,
18732,0.034846502,0.057406975,0.067496402,0.123584971,0.123584971,I-NE,I-NE,,,
18733,0.010142811,0.008990442,0.009971608,0.050055071,0.050055071,I-NE,I-NE,,,
18734,0.010142811,0.008990442,0.009971608,0.050055071,0.050055071,I-NE,I-NE,,,
18735,0.197766511,0.23561875,0.251806625,0.187938733,0.251806625,I-SE,I-MM,,,
18736,0.174988224,0.177990616,0.171578051,0.092910514,0.177990616,I-MM,I-SE,,,
18737,0.19001663,0.199904955,0.208360307,0.136731339,0.208360307,I-SE,I-SE,,,
18738,0.19001663,0.199904955,0.208360307,0.136731339,0.208360307,I-SE,I-SE,,,
18739,0.174988224,0.177990616,0.171578051,0.092910514,0.177990616,I-MM,I-SE,,,
18740,0.197766511,0.23561875,0.251806625,0.187938733,0.251806625,I-SE,I-MM,,,
18741,0.132908093,0.158130987,0.168322181,0.13003152,0.168322181,I-SE,I-MM,,,
18742,0.203987762,0.1924721,0.164990809,0.103635171,0.203987762,I-MF,I-MM,,,
18743,0.188777235,0.181646285,0.180403773,0.112943878,0.188777235,I-MF,I-MM,,,
18744,0.188777235,0.181646285,0.180403773,0.112943878,0.188777235,I-MF,I-SE,,,
18745,0.203987762,0.1924721,0.164990809,0.103635171,0.203987762,I-MF,I-MM,,,
18746,0.132908093,0.158130987,0.168322181,0.13003152,0.168322181,I-SE,I-MM,,,
18747,0.28660047,0.266600642,0.241361149,0.148525997,0.28660047,I-MF,I-MM,,,
18748,0.261670015,0.230373366,0.210268218,0.123357245,0.261670015,I-MF,I-MM,,,
18749,0.190057816,0.189599544,0.177952619,0.111241512,0.190057816,I-MF,I-MM,,,
18750,0.190057816,0.189599544,0.177952619,0.111241512,0.190057816,I-MF,I-MM,,,
18751,0.261670015,0.230373366,0.210268218,0.123357245,0.261670015,I-MF,I-MM,,,
18752,0.28660047,0.266600642,0.241361149,0.148525997,0.28660047,I-MF,I-MM,,,
18753,0.278837378,0.239692766,0.234769892,0.127580543,0.278837378,I-MF,I-MF,,,
18754,0.283549173,0.246635643,0.227178178,0.146969014,0.283549173,I-MF,I-MM,,,
18755,0.290982343,0.231231141,0.206786227,0.128550619,0.290982343,I-MF,I-MF,,,
18756,0.290982343,0.231231141,0.206786227,0.128550619,0.290982343,I-MF,I-MF,,,
18757,0.283549173,0.246635643,0.227178178,0.146969014,0.283549173,I-MF,I-MF,,,
18758,0.278837378,0.239692766,0.234769892,0.127580543,0.278837378,I-MF,I-MF,,,
18759,0.290513648,0.244693695,0.220254066,0.135386573,0.290513648,I-MF,I-MF,,,
18760,0.267106598,0.232321686,0.234208546,0.165919302,0.267106598,I-MF,I-MF,,,
18761,0.311558635,0.268221619,0.265877675,0.175362509,0.311558635,I-MF,I-MF,,,
18762,0.311558635,0.268221619,0.265877675,0.175362509,0.311558635,I-MF,I-MF,,,
18763,0.267106598,0.232321686,0.234208546,0.165919302,0.267106598,I-MF,I-MF,,,
18764,0.290513648,0.244693695,0.220254066,0.135386573,0.290513648,I-MF,I-MF,,,
18765,0.109087231,0.12712305,0.139672252,0.107570819,0.139672252,I-SE,I-NE,,,
18766,0.03843482,0.048047748,0.045691143,0.041541867,0.048047748,I-MM,I-NE,,,
