,Username,Testid,Version,Response,Score
412182,Z2284754,1565358.0,A2,Mi clase favorita es inglés. En inglés nostros leemos muchos libros interestante. Luego dicimos sobre de el libro. Inglés es mi clase faborita porque me gusta leer y mi professora es muy simpatica y divertida.,I-MF
412185,Z2284754,1565358.0,A2,"A mi me gustan las professoras en mi escuela porque son simpatica, divertida, y comica. Tambien, me gusta la comida en mi escuela porque son muy saludable. Pero mi escuela empieza a las ocho menos cuatro. Yo quiero mi escuela empiezar a las ocho y media porque es muy dificil para tener un buen dormir.",I-MF
412186,Z2284754,1565358.0,A2,¿Tienes los niños? ¿Qué te gusta hacer los fines de semanas? ¿Dondé viviste cuando tu estuviste mas joven? ¿Juegas deportes? ¿Cuál es la favorita parte de el año?,I-MF
412189,Z2284754,1565358.0,A2,¿Tienes los niños? ¿Qué te gusta hacer los fines de semanas? ¿Dondé viviste cuando tu estuviste mas joven? ¿Juegas deportes? ¿Cuál es la favorita parte de el año?,I-MF
412190,Z2284754,1565358.0,A2,"A mi me gustan las professoras en mi escuela porque son simpatica, divertida, y comica. Tambien, me gusta la comida en mi escuela porque son muy saludable. Pero mi escuela empieza a las ocho menos cuatro. Yo quiero mi escuela empiezar a las ocho y media porque es muy dificil para tener un buen dormir.",I-MF
412193,Z2284754,1565358.0,A2,Mi clase favorita es inglés. En inglés nostros leemos muchos libros interestante. Luego dicimos sobre de el libro. Inglés es mi clase faborita porque me gusta leer y mi professora es muy simpatica y divertida.,I-MF
412249,Z2286080,1566559.0,A2,"Hola! Yo voy a la escuela de Berkeley. Berkeley es muy grande, y la escuela tiene mucho edificios, incluso el edificio de ingles, el edificio de ciencia y matematicas, el edificio de languaje, y el edificio de historia. Entonces, la escuela de Berkeley tiene el edificio de los deportes, y el edificio tiene un cancha de basketball y el gimnasio. Por el otro lado, recomiendo que la escuela de Berkeley construiga el garaje porque la escuela no tiene los espacios de los carros mucho. ",I-MM
412250,Z2286080,1566559.0,A2,Hola! Yo estoy muy excito para tu visitas mi escuela. Yo tengo las pregunata antes de tu visitio: - Qué es tu nombre?- Trabajas en el comercio?- Tienes la esposa y chicos?- Vives en el casa o apartamento?Gracias para le dices los repuestas. Adios!,I-MM
412253,Z2286080,1566559.0,A2,"Yo voy a la escuela de Berkeley, y mi clase favorita es matematicas. Me gusta la clase de matematicas porque el maestro, Mr. Ide, es muy comico y descanso. Entonces, me gusta la clase de matematicas porque la informacion esta muy interesante, y la informacion es muy facil. Para concluir, me gusta la clase de matematicas porque yo tengo mucho amigos en el clase, y nosotros hablamos mucho durante de el clase. ",I-MM
412254,Z2286080,1566559.0,A2,"Yo voy a la escuela de Berkeley, y mi clase favorita es matematicas. Me gusta la clase de matematicas porque el maestro, Mr. Ide, es muy comico y descanso. Entonces, me gusta la clase de matematicas porque la informacion esta muy interesante, y la informacion es muy facil. Para concluir, me gusta la clase de matematicas porque yo tengo mucho amigos en el clase, y nosotros hablamos mucho durante de el clase. ",I-MM
412257,Z2286080,1566559.0,A2,Hola! Yo estoy muy excito para tu visitas mi escuela. Yo tengo las pregunata antes de tu visitio: - Qué es tu nombre?- Trabajas en el comercio?- Tienes la esposa y chicos?- Vives en el casa o apartamento?Gracias para le dices los repuestas. Adios!,I-MM
412258,Z2286080,1566559.0,A2,"Hola! Yo voy a la escuela de Berkeley. Berkeley es muy grande, y la escuela tiene mucho edificios, incluso el edificio de ingles, el edificio de ciencia y matematicas, el edificio de languaje, y el edificio de historia. Entonces, la escuela de Berkeley tiene el edificio de los deportes, y el edificio tiene un cancha de basketball y el gimnasio. Por el otro lado, recomiendo que la escuela de Berkeley construiga el garaje porque la escuela no tiene los espacios de los carros mucho. ",I-MM
412556,Z2296245,1576282.0,B,Mi clase favorito es matematicas porque yo amor numeros. ,I-SE
412557,Z2296245,1576282.0,B,Mi escuela es bueno pero yo no me gusta proque yo no me gusta las personas aqui. yo me gusta las muestros.,I-SE
412558,Z2296245,1576282.0,B,hola. como te llamas. cuantos anos tiene. donde esta. ,I-SE
412561,Z2296245,1576282.0,B,hola. como te llamas. cuantos anos tiene. donde esta. ,I-SE
412562,Z2296245,1576282.0,B,Mi escuela es bueno pero yo no me gusta proque yo no me gusta las personas aqui. yo me gusta las muestros.,I-SE
412563,Z2296245,1576282.0,B,Mi clase favorito es matematicas porque yo amor numeros. ,I-SE
412806,Z2307220,1586849.0,A2,,I-NE
412807,Z2307220,1586849.0,A2,,I-NE
412811,Z2307220,1586849.0,A2,Mi clase favorita es clase de ciencias. La clase de ciencias es divertido. La clase de ciencias no aburrido.,I-MM
412812,Z2307220,1586849.0,A2,Mi clase favorita es clase de ciencias. La clase de ciencias es divertido. La clase de ciencias no aburrido.,I-MM
412816,Z2307220,1586849.0,A2,,I-NE
412817,Z2307220,1586849.0,A2,,I-NE
412896,Z2309898,1589451.0,A2,Mi escuela es muy grande. Muchos estudiantes asistimos Cab Calloway. Maestros de Cab Calloway son buenos. Mi maestros esto año estan muy bueno. Los estudiantes de Cab Calloway son amables y simpáticos. Los estudiantes no son malos o antipáticos. No me gusta treinta minutos para almuerzo. ¡Nosotros necesitamos más tiempo! La escuela necesita más clases. ,I-MF
412897,Z2309898,1589451.0,A2,Mi clase favorita es ciencia. Ciencia es divertido y interesante. Mi amigos están en mi clase. Mi maestro es muy cómico y ayuda estudiantes. Ciencia no tiene muchas tareas. No me gusta tarea. Yo aprendo todos clases. ,I-MM
412898,Z2309898,1589451.0,A2,¿Cómo se llamas? ¿Tiene hijos usted? ¿Tiene hermanos y hermanas usted? ¿Tiene esposo? ¿Tiene pasatiempos usted? ¿Cuáles animales favorito es? ¿Cuáles color favorito es? ¿Cuáles comida favorita es? ¿De dónde es? ¿Vive dónde es? ¿Dónde trabaja es? ¿Cuántos años tiene usted?,I-MM
412905,Z2309898,1589451.0,A2,¿Cómo se llamas? ¿Tiene hijos usted? ¿Tiene hermanos y hermanas usted? ¿Tiene esposo? ¿Tiene pasatiempos usted? ¿Cuáles animales favorito es? ¿Cuáles color favorito es? ¿Cuáles comida favorita es? ¿De dónde es? ¿Vive dónde es? ¿Dónde trabaja es? ¿Cuántos años tiene usted?,I-MF
412906,Z2309898,1589451.0,A2,Mi clase favorita es ciencia. Ciencia es divertido y interesante. Mi amigos están en mi clase. Mi maestro es muy cómico y ayuda estudiantes. Ciencia no tiene muchas tareas. No me gusta tarea. Yo aprendo todos clases. ,I-MM
412907,Z2309898,1589451.0,A2,Mi escuela es muy grande. Muchos estudiantes asistimos Cab Calloway. Maestros de Cab Calloway son buenos. Mi maestros esto año estan muy bueno. Los estudiantes de Cab Calloway son amables y simpáticos. Los estudiantes no son malos o antipáticos. No me gusta treinta minutos para almuerzo. ¡Nosotros necesitamos más tiempo! La escuela necesita más clases. ,I-MM
413058,Z2337076,1616284.0,A1,¿Te gustás Madrid? ¿Donde vivés tu? ¿Tienes una familia? ¿Sabés algo de Englece? ¿Que es tu traabajo? ¿Te gustas? ¿Que es su Nombre?,I-MM
413062,Z2337076,1616284.0,A1,"Cada mez en la clase de Español hay una projecta de libros. Estás en un grupo de 6 personas, y necesitas leer el libro, hacer un guia de lectura con preguntas de este libro. ¡Es muy divertido!",I-MM
413063,Z2337076,1616284.0,A1,"En la primera hora yo tengo ELA con Mr. Cook. En la segunda hora tengo PRIDE con Ms. Turner, y el tercer hora en SLA con Sra. Perrone! Y tambien quarto hora es con Sra. Perrone. Para la quinto hora tienes Ciencias con Mr. Hunsaker. Despues de este ir a lonche / recreo, sexto hora es banda con Sr. Diaz, y despes de este es matematicás. Y ir a la casa! Con mucha tarea!",I-MM
413064,Z2337076,1616284.0,A1,"En la primera hora yo tengo ELA con Mr. Cook. En la segunda hora tengo PRIDE con Ms. Turner, y el tercer hora en SLA con Sra. Perrone! Y tambien quarto hora es con Sra. Perrone. Para la quinto hora tienes Ciencias con Mr. Hunsaker. Despues de este ir a lonche / recreo, sexto hora es banda con Sr. Diaz, y despes de este es matematicás. Y ir a la casa! Con mucha tarea!",I-MM
413065,Z2337076,1616284.0,A1,"Cada mez en la clase de Español hay una projecta de libros. Estás en un grupo de 6 personas, y necesitas leer el libro, hacer un guia de lectura con preguntas de este libro. ¡Es muy divertido!",I-MM
413069,Z2337076,1616284.0,A1,¿Te gustás Madrid? ¿Donde vivés tu? ¿Tienes una familia? ¿Sabés algo de Englece? ¿Que es tu traabajo? ¿Te gustas? ¿Que es su Nombre?,I-MM
413275,Z2344442,1622940.0,A2,Mi favoríta clase es clase de español porque es no dífícul. La maestra es fresa. ,I-SE
413276,Z2344442,1622940.0,A2,Me gusta escuela porque es no stricta.,I-SE
413277,Z2344442,1622940.0,A2,¿Qué es tu favorita clase?¿Qué es favorita estiudiante?,I-SE
413282,Z2344442,1622940.0,A2,¿Qué es tu favorita clase?¿Qué es favorita estiudiante?,I-SE
413283,Z2344442,1622940.0,A2,Me gusta escuela porque es no stricta.,I-SE
413284,Z2344442,1622940.0,A2,Mi favoríta clase es clase de español porque es no dífícul. La maestra es fresa. ,I-SE
413952,Z2371102,1648286.0,A2,Mi clase favorita es matemåticas por que es muy interesante y mi professora es muy simpåtico.,I-MM
413953,Z2371102,1648286.0,A2,Mi escuela es nuevo y tiene no los colores. Es muy aborigo. Mi professors es muy simpåtico y intelegente. Mi escuela solø los colores.,I-MM
413954,Z2371102,1648286.0,A2,"¡Holå senorita! Me llamo Payton, y tü. ¿Cual es tü nombre? ¿Qué te guta y qué no te gusta?",I-MM
413961,Z2371102,1648286.0,A2,"¡Holå senorita! Me llamo Payton, y tü. ¿Cual es tü nombre? ¿Qué te guta y qué no te gusta?",I-SE
413962,Z2371102,1648286.0,A2,Mi escuela es nuevo y tiene no los colores. Es muy aborigo. Mi professors es muy simpåtico y intelegente. Mi escuela solø los colores.,I-MM
413963,Z2371102,1648286.0,A2,Mi clase favorita es matemåticas por que es muy interesante y mi professora es muy simpåtico.,I-MM
414036,Z2372883,1650055.0,A2,mi escuela es bueno. Bueno profesores. bueno almuerzo. bueno clases. La escuela es muy grande y mucho estudiantes. Por es uno profesora es mal. Mi professora de ciencias naturales es muy abborido. Ella es muy veijo y habla mucho.,I-MM
414037,Z2372883,1650055.0,A2,¿Que es muy favorito comida? ¿como esta? ¿adonde esta? ¿Que tu casa? ¿Cuando hijos?,I-MM
414040,Z2372883,1650055.0,A2,Mi favorito clase en escuela es la clase de historia. Mi profesor llamo es Sr Wessman. Sr Wessman es muy intersante y no abburido. en la clase nostoros leer about historia y escrbir cuentos about la globo.,I-MM
414043,Z2372883,1650055.0,A2,Mi favorito clase en escuela es la clase de historia. Mi profesor llamo es Sr Wessman. Sr Wessman es muy intersante y no abburido. en la clase nostoros leer about historia y escrbir cuentos about la globo.,I-MM
414046,Z2372883,1650055.0,A2,¿Que es muy favorito comida? ¿como esta? ¿adonde esta? ¿Que tu casa? ¿Cuando hijos?,I-MM
414047,Z2372883,1650055.0,A2,mi escuela es bueno. Bueno profesores. bueno almuerzo. bueno clases. La escuela es muy grande y mucho estudiantes. Por es uno profesora es mal. Mi professora de ciencias naturales es muy abborido. Ella es muy veijo y habla mucho.,I-MM
414126,Z2377219,1654300.0,A2,"Hola, te gusta practicar deportes? Te gusta Nadar? Te gusta deportes? Te gusta escuela?",I-MM
414130,Z2377219,1654300.0,A2,"Mi favorito clase es la clase de matematicas, me gusta matematicas porque es devertido y muy interesante. En la clase de matematics yo estudioy hablo de amigos.",I-MM
414131,Z2377219,1654300.0,A2,"En mi escuela no me gusta el almuerzo, el comida is no bueno y no interesante.",I-MM
414132,Z2377219,1654300.0,A2,"En mi escuela no me gusta el almuerzo, el comida is no bueno y no interesante.",I-MM
414133,Z2377219,1654300.0,A2,"Mi favorito clase es la clase de matematicas, me gusta matematicas porque es devertido y muy interesante. En la clase de matematics yo estudioy hablo de amigos.",I-MM
414137,Z2377219,1654300.0,A2,"Hola, te gusta practicar deportes? Te gusta Nadar? Te gusta deportes? Te gusta escuela?",I-SE
414216,Z2378111,1655204.0,A1,"¡Hola! ¿Como éstas? Yo primero class es ingles. Then yo tengo, historia, español, sciencia. Then yo tengo almurzo. Then yo tengo gym, orchestra, y matamaticá. Yo corrén casa.",I-SE
414217,Z2378111,1655204.0,A1,Yo favorito projecto libro report. Muy favorito because yo leer ye escriban. ,I-NE
414218,Z2378111,1655204.0,A1,"¡Hola!¿Qué pasa? ¿Como te llamas? ¿Qué ocupado? ¿Que favorito comida? ¿Que tú tengo niños? Gracias,Ovia",I-MM
414225,Z2378111,1655204.0,A1,"¡Hola!¿Qué pasa? ¿Como te llamas? ¿Qué ocupado? ¿Que favorito comida? ¿Que tú tengo niños? Gracias,Ovia",I-SE
414226,Z2378111,1655204.0,A1,Yo favorito projecto libro report. Muy favorito because yo leer ye escriban. ,I-SE
414227,Z2378111,1655204.0,A1,"¡Hola! ¿Como éstas? Yo primero class es ingles. Then yo tengo, historia, español, sciencia. Then yo tengo almurzo. Then yo tengo gym, orchestra, y matamaticá. Yo corrén casa.",I-SE
414684,Z2392380,1669115.0,B,preguntas Como te llamas?Tienes hijos?por que te intereso venir a mi escuela?Cuantos años tienes?Como es haya donde vives?,I-MF
414685,Z2392380,1669115.0,B,"1. Ami me gusta mi escuela por que es divertida y por que conoces personas nuevas y por que te la pasas con tus amigos y por que en la escuela hay equipos de deporte como futbol,basquetball,football americano y puedes estar en unos de esos si eres bueno para el deporte y por que cada año compiten contra otras escuelas por eso me gusta mi escuela  2.Y me gusta por que que tiene muchas cosas en que puedes participar y competir 3.Que huviera una clase donde pudieras dar cosas que tu ya no necesitas 4. por que haci ellos se la podian hadar a niños necesitados    ",I-MF
414686,Z2392380,1669115.0,B," Favoritas clases: Mis favoritas clases son Biologia,Educacion Fisica, y Mecanica.Lo que hacemos en la clase de Mecanica es soldar y sobre la electrisidad y sobre carros.Lo que hacemos en la clase de Biologia es sobre la naturalesa y sobre investigar sobre los insectos.lo que hacemos en la clase de Educacion Ficsica  es correr hacer ejercicios para tu salud. A mi me gustan mis clases por que son interesantes y divertidas  y te pueden ayudar unas en tu salud y para cuando tengas un problema o tambien te puede ayudar en tu futuro.",I-MF
415548,Z2435129,1705942.0,A2,Me madre tradijar en el IRS. Me hermano tradijar en el Wendys. En la casa me hermana's jugar al video games. Me hermanas jugar al basqetbal. No me gusta jugar al basqetbal.,I-NE
415552,Z2435129,1705942.0,A2,Me favorito es la clase de arte. Es muy bein. Me gustan la amigos y la  profesiadora.,I-MM
415553,Z2435129,1705942.0,A2,Me escula es bein. No me gusta el escula. Por que me gusta la clase de arte. Es muy grande.,I-MM
415554,Z2435129,1705942.0,A2,Me escula es bein. No me gusta el escula. Por que me gusta la clase de arte. Es muy grande.,I-MM
415555,Z2435129,1705942.0,A2,Me favorito es la clase de arte. Es muy bein. Me gustan la amigos y la  profesiadora.,I-MM
415559,Z2435129,1705942.0,A2,Me madre tradijar en el IRS. Me hermano tradijar en el Wendys. En la casa me hermana's jugar al video games. Me hermanas jugar al basqetbal. No me gusta jugar al basqetbal.,I-NE
415626,Z2438965,1708796.0,A2,"Mi favorito clase es el clase de arte. Me gusta dibujando en el clase de arte, y me gusta colores como rojo, azul, y rosado. ",I-MM
415627,Z2438965,1708796.0,A2,"Mi escuela es malo. Me gusta el clase de arte y el clase de espanol, eso es todas. No me gusta comando aqui, or voyando aqui. ",I-SE
415628,Z2438965,1708796.0,A2,"Hola, cuanto personas en tu familia? Donde es tu trabajar? Que es tu favorito actividad? Que es tu favorito comer? Adios",I-MM
415635,Z2438965,1708796.0,A2,"Hola, cuanto personas en tu familia? Donde es tu trabajar? Que es tu favorito actividad? Que es tu favorito comer? Adios",I-MM
415636,Z2438965,1708796.0,A2,"Mi escuela es malo. Me gusta el clase de arte y el clase de espanol, eso es todas. No me gusta comando aqui, or voyando aqui. ",I-SE
415637,Z2438965,1708796.0,A2,"Mi favorito clase es el clase de arte. Me gusta dibujando en el clase de arte, y me gusta colores como rojo, azul, y rosado. ",I-MM
416552,Z2536774,1781226.0,A2,mi gusta mi math classes con mi amigos. me vgusta math class because no teno mucho trabaho.,I-SE
416553,Z2536774,1781226.0,A2,mi gusta mi scuela because tenias mucho bueno comida ey yo puedo usade me telephono enitro classe.,I-SE
416554,Z2536774,1781226.0,A2,"Hola que es tu nombre, tenes familia aqua, como estas tu casa es buenito? te gusta comida? ",I-SE
416557,Z2536774,1781226.0,A2,"Hola que es tu nombre, tenes familia aqua, como estas tu casa es buenito? te gusta comida? ",I-SE
416558,Z2536774,1781226.0,A2,mi gusta mi scuela because tenias mucho bueno comida ey yo puedo usade me telephono enitro classe.,I-SE
416559,Z2536774,1781226.0,A2,mi gusta mi math classes con mi amigos. me vgusta math class because no teno mucho trabaho.,I-SE
416604,Z2539631,1783056.0,B,Querida maestra de madrid                               Buenos dias yo eh escuchado sobre que tu querias saber como era aqiu poraue tu querias visitar.Bueno yo vivo en los estados unidos en illinois.Illinois tiene unas cosas bien modernas y bastante entretenimiento.Tiene partes turistucas desde el gran frijol a un lago pero bien hermoso.Si a ti te gusta tener muchos pasatiempos y lugar que te entretengan chicago es un lugar perfecto para ti.Te gusta jugar deportes?Pues en chicago tienen bastntes campos de futbol para que tu puedas jugar.Por ultimo tiene clases de arte dansa hasta boxeo para mujeres.Espero verte algun dia.                                                                                                                                                                           sinceramente                                                                                                                                                                                             bryan flores,I-SE
416606,Z2539631,1783056.0,B,"Queridos ninos de la escuela liima en peru                   Yo te estoy escribiendo un correo electronico para decirte sobre las calses y que hay en mi escuela de los estados unidos.En los estados unidos o como personas le dicen E.E.U.U basicamente tenemos las mismas expectativas.Nuestra escuela si tenemos ciertas reglas que tenemos que seguir.Pero una de mis favoritas clases que yo creo que te pueda gustar son... gymnasio,matematicas,y lectura que lo llamamos language arts.No nadamas me gusta las materias que me ensenan pero tambien me gusta que los amigos y las personas de hay son mui hamables.Algo que me gusta de matematicas son que te ensenan sobre numeros y cuando estas en la vida real aya afuera siempre vana ver numeros.Siempre vas a tener que usar una calculadora que en este escenario es tu cerebro.Algo que a mi me gusta de gymnasio es que te puedes poner en forma y tener mucho musculo que eso es en lo que yo me consentro.Te puede ensenar las reglas de los deportes y puedes encontrar un deporte que te guste,con el deporte no se sabe alomejor puedes ser famoso.Ahora por ultimo mi ultima clase que a mi me gusta es la lectura.Lectura es el momento que te puedas quitar los nervios calmarte y pensar sobre tus problema porque ayi hay puro silensio.En la clase de lectura puedes imaginar sobre el libro que stas leiendo.Hasta se puede utilizar eso que aprendiste sobre el libro y ponerlo en tu vida diaria.Yo creo que te eh explicado bastante.Luego nos vemos estudiantes de peru.                                                                                                                                                            sinceramente                                                                                                                                                                              Bryan Flores",I-MF
416607,Z2539631,1783056.0,B,"Queridos estudiantes de otras escuelas                     Yo les quiero escribir porque les tengo que decir que en todas las escuelas vana ver reglas que siemore vas a tener que seguir.Pero nuestra escuela es unique aunque si hayan reglas que tienes ques seguir todos.Pero aunque hayan reglas tu todavia te vas a poder divertir.Nuestra escuela tiene muchas actividades no importa si es antes o despues de la escuela,como los deportes del balonsesto o futbol.Las maestras aqui en la escuela de eisenhower son bien hamables y ellas no se rinden y si tu te rindes ella te motivan.Por ultimo nuestra escuela es uniqua y tambien es mui buena porque cuando cambias de clase todas las cosas estan bien organisadas.Pero si te digo una cosa vas a tener que estar bien preparado para lo que sea y sin duda listo oara aprender.     ",I-MF
416612,Z2539631,1783056.0,B,"Queridos estudiantes de otras escuelas                     Yo les quiero escribir porque les tengo que decir que en todas las escuelas vana ver reglas que siemore vas a tener que seguir.Pero nuestra escuela es unique aunque si hayan reglas que tienes ques seguir todos.Pero aunque hayan reglas tu todavia te vas a poder divertir.Nuestra escuela tiene muchas actividades no importa si es antes o despues de la escuela,como los deportes del balonsesto o futbol.Las maestras aqui en la escuela de eisenhower son bien hamables y ellas no se rinden y si tu te rindes ella te motivan.Por ultimo nuestra escuela es uniqua y tambien es mui buena porque cuando cambias de clase todas las cosas estan bien organisadas.Pero si te digo una cosa vas a tener que estar bien preparado para lo que sea y sin duda listo oara aprender.     ",I-MF
416613,Z2539631,1783056.0,B,"Queridos ninos de la escuela liima en peru                   Yo te estoy escribiendo un correo electronico para decirte sobre las calses y que hay en mi escuela de los estados unidos.En los estados unidos o como personas le dicen E.E.U.U basicamente tenemos las mismas expectativas.Nuestra escuela si tenemos ciertas reglas que tenemos que seguir.Pero una de mis favoritas clases que yo creo que te pueda gustar son... gymnasio,matematicas,y lectura que lo llamamos language arts.No nadamas me gusta las materias que me ensenan pero tambien me gusta que los amigos y las personas de hay son mui hamables.Algo que me gusta de matematicas son que te ensenan sobre numeros y cuando estas en la vida real aya afuera siempre vana ver numeros.Siempre vas a tener que usar una calculadora que en este escenario es tu cerebro.Algo que a mi me gusta de gymnasio es que te puedes poner en forma y tener mucho musculo que eso es en lo que yo me consentro.Te puede ensenar las reglas de los deportes y puedes encontrar un deporte que te guste,con el deporte no se sabe alomejor puedes ser famoso.Ahora por ultimo mi ultima clase que a mi me gusta es la lectura.Lectura es el momento que te puedas quitar los nervios calmarte y pensar sobre tus problema porque ayi hay puro silensio.En la clase de lectura puedes imaginar sobre el libro que stas leiendo.Hasta se puede utilizar eso que aprendiste sobre el libro y ponerlo en tu vida diaria.Yo creo que te eh explicado bastante.Luego nos vemos estudiantes de peru.                                                                                                                                                            sinceramente                                                                                                                                                                              Bryan Flores",I-MF
416615,Z2539631,1783056.0,B,Querida maestra de madrid                               Buenos dias yo eh escuchado sobre que tu querias saber como era aqiu poraue tu querias visitar.Bueno yo vivo en los estados unidos en illinois.Illinois tiene unas cosas bien modernas y bastante entretenimiento.Tiene partes turistucas desde el gran frijol a un lago pero bien hermoso.Si a ti te gusta tener muchos pasatiempos y lugar que te entretengan chicago es un lugar perfecto para ti.Te gusta jugar deportes?Pues en chicago tienen bastntes campos de futbol para que tu puedas jugar.Por ultimo tiene clases de arte dansa hasta boxeo para mujeres.Espero verte algun dia.                                                                                                                                                                           sinceramente                                                                                                                                                                                             bryan flores,I-SE
416737,Z2543400,1786453.0,A1,Primero hasemos eald eld yluego vamos a recreo yluego hasemos matematicas y estudio siales yluego es almurzo y luego al final hasemos lectura y escritura y luego vamos a casa,I-SE
416738,Z2543400,1786453.0,A1,Ysimos un proyecto con Mster s que isimos un cuarto mapa. ,I-SE
416739,Z2543400,1786453.0,A1,todos los personas en Madrid ablan español todo el tiempo?,I-SE
416744,Z2543400,1786453.0,A1,todos los personas en Madrid ablan español todo el tiempo?,I-SE
416745,Z2543400,1786453.0,A1,Ysimos un proyecto con Mster s que isimos un cuarto mapa. ,I-SE
416746,Z2543400,1786453.0,A1,Primero hasemos eald eld yluego vamos a recreo yluego hasemos matematicas y estudio siales yluego es almurzo y luego al final hasemos lectura y escritura y luego vamos a casa,I-SE
416984,Z2555737,1794657.0,A2, Mi escuela es muy pequeña y la comida es muy buena. La escuela tiene 700 estudiantes. Una cosa que deben mejorar es las clases porque son aburidas.,I-MM
416985,Z2555737,1794657.0,A2,1. Que te gusta hacer en tu tiempo gratís?2. Te gusta vivir in Madrid?3. Porque te gusta ser un maestro?,I-MM
416987,Z2555737,1794657.0,A2,Mi favorita clase es la clase de gymnasio porque jugamos juegos. Me gusta porque unas veces jugamos fútbol y tengo mi mejor amigo juan en esa clase. Mi maestro es muy chistoso y nos enseña como jugar juegos nuevos.,I-MF
416988,Z2555737,1794657.0,A2,Mi favorita clase es la clase de gymnasio porque jugamos juegos. Me gusta porque unas veces jugamos fútbol y tengo mi mejor amigo juan en esa clase. Mi maestro es muy chistoso y nos enseña como jugar juegos nuevos.,I-MF
416990,Z2555737,1794657.0,A2,1. Que te gusta hacer en tu tiempo gratís?2. Te gusta vivir in Madrid?3. Porque te gusta ser un maestro?,I-MM
416991,Z2555737,1794657.0,A2, Mi escuela es muy pequeña y la comida es muy buena. La escuela tiene 700 estudiantes. Una cosa que deben mejorar es las clases porque son aburidas.,I-MM
417048,Z2556880,1795799.0,A2,Mi calse favorita es la clase de Español me gusta porque Mr. Valdez es mi maestro favorito y me gusta como enseña su clase. Aprendemos de las palabras correctas que debemos decir y las que no. Tambien tengo a muchos de mis amigas en esa clase y es divertido. El es el director de dos clubs en las que estoy involucrada. Aprendemos muchas cosas nuevas y tambien es mi grad mejor de todas las otras clases siempre tengo una A en la clase de Español.,I-MF
417049,Z2556880,1795799.0,A2,"Las cosas que me gustan de mi escuela son las clases, los maestros y el edifico por dentro. Han trabajado mucho en nuestro edificio por dentro y es muy bonito. Las cosas que deben de mejorar son mas clases de lenguage y el edeficio exterior. El unico lenguaje que tenemos es el Español a mi me gustaria aprender otros lenguajes que nadamas el Español. Nuestro edificio por fuera no es muy bonito se ve antiguo necesitan pintarlo de nuevo. ",I-MF
417050,Z2556880,1795799.0,A2,Como te llamas?De donde eres?Cuando nacistes?Cuantos anos tienes?Que haces durante tu tiempo libre? En donde trabajas?Como es tu familia?Cuanto hermanos tienes?,I-MF
417057,Z2556880,1795799.0,A2,Como te llamas?De donde eres?Cuando nacistes?Cuantos anos tienes?Que haces durante tu tiempo libre? En donde trabajas?Como es tu familia?Cuanto hermanos tienes?,I-MF
417058,Z2556880,1795799.0,A2,"Las cosas que me gustan de mi escuela son las clases, los maestros y el edifico por dentro. Han trabajado mucho en nuestro edificio por dentro y es muy bonito. Las cosas que deben de mejorar son mas clases de lenguage y el edeficio exterior. El unico lenguaje que tenemos es el Español a mi me gustaria aprender otros lenguajes que nadamas el Español. Nuestro edificio por fuera no es muy bonito se ve antiguo necesitan pintarlo de nuevo. ",I-MF
417059,Z2556880,1795799.0,A2,Mi calse favorita es la clase de Español me gusta porque Mr. Valdez es mi maestro favorito y me gusta como enseña su clase. Aprendemos de las palabras correctas que debemos decir y las que no. Tambien tengo a muchos de mis amigas en esa clase y es divertido. El es el director de dos clubs en las que estoy involucrada. Aprendemos muchas cosas nuevas y tambien es mi grad mejor de todas las otras clases siempre tengo una A en la clase de Español.,I-MF
417450,Z2573391,1808953.0,A1,Hay uno que necito que escriber de un libro que liar todo la clase y hay 3 historias que puede acer yo acer paul bunyan. Yo me gustan porque megustan type mucho y este es que acer este es porque es divertido.,I-MM
417451,Z2573391,1808953.0,A1,Yo es en mi cama y despues mi mama va a yo y necito poner mi camisa y pantelones y zapatos. Comer y despues pone la cosa en los dientes. Acer mi pelo y mi mama y mis hermano y hermana estas en el coche y va a escuela. e Es en espanol primero. Va adentro y va la sia de hoy y tener tu libro y un lapiz y tener matimaticas o un pregunta en el pizara y escriber en el libro. Despues va en el tierra y ablar de que escriber y si es bien puede sube la pinca para dinero que no es real. Despues acer mini grupos un exman asta recreo va a prep y despues cambiare clases y va a engles. En engles acer la matimaticas que acer la dia pasado y correcto despues tener la gigante libro o pequeno libro y pone en tu escritorio. Va a comer y  despues tener recreo. Va adentro de la clase y lier la libro y ablar que pasa. Despues acer giogrphio. Lier un libro y despues va a casa  en mi mamas coche.,I-MF
417452,Z2573391,1808953.0,A1,Que es la nombre y que me gustan acer. Cuando es tu culpleanos que es tu favorito comida.,I-SE
417459,Z2573391,1808953.0,A1,Que es la nombre y que me gustan acer. Cuando es tu culpleanos que es tu favorito comida.,I-SE
