no,reviseNetID,text,distA,distAMinus,distBPlus,distB,maxSim,predicted,expected
111,thedensross,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.5755992,0.550943796,0.604751697,0.495717578,0.604751697,B+,A
112,thompsonryan,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611769,0.553061956,0.604749885,0.495717578,0.604749885,B+,A-
113,upretidaya,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611469,0.55122906,0.604744346,0.495717578,0.604744346,B+,A-
114,veatchjacob,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575486798,0.550943754,0.604751697,0.495717578,0.604751697,B+,A
115,wadsworthdavid,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.576291092,0.550943158,0.604751697,0.495717578,0.604751697,B+,A
116,wangzequn,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.577162111,0.550943754,0.604751697,0.495717578,0.604751697,B+,A
117,wanglermaxwell,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.577931413,0.550943754,0.604751697,0.495717578,0.604751697,B+,A
118,waydaniel,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.574660472,0.550943583,0.604751697,0.495717578,0.604751697,B+,A
119,weinertkyle,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.576454321,0.550943465,0.604750646,0.495717578,0.604750646,B+,A
120,wenzelpatrick,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.576452148,0.550943754,0.604751697,0.495717578,0.604751697,B+,A
121,whitebrett,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611719,0.550442787,0.604751172,0.495717578,0.604751172,B+,A-
122,willenborgcolin,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611961,0.552342461,0.604751697,0.495717578,0.604751697,B+,A-
123,wiserobert,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575235387,0.550943711,0.604751697,0.495717578,0.604751697,B+,A
124,woldesenbethelen,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611606,0.547303692,0.60474936,0.495717578,0.60474936,B+,A-
125,woodhousetrent,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.573628669,0.550897873,0.604751697,0.495717578,0.604751697,B+,A
126,xiaoemileo,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575633181,0.550942127,0.604632819,0.495553597,0.604632819,B+,A
127,youngethan,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.573897814,0.550943857,0.604752747,0.495717578,0.604752747,B+,A
128,zalaskybrady,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575611463,0.54823285,0.604751697,0.495717578,0.604751697,B+,A-
129,zengsicheng,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.575558216,0.550761945,0.604692413,0.495732593,0.604692413,B+,A-
130,zenitskylorenzo,script title legend br input img img p br br input img img p br br br option option option img img p br br br option option option option option option option option option option option img img p br br input script title legend br input img img p br br input img img p br br input img img p p br br input input  VariableDeclaration VariableDeclaration ExpressionStatement IfStatement VariableDeclaration VariableDeclaration VariableDeclaration VariableDeclaration IfStatement VariableDeclaration VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement VariableDeclaration VariableDeclaration ExpressionStatement IfStatement ReturnStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration ExpressionStatement VariableDeclaration VariableDeclaration IfStatement SwitchStatement SwitchStatement ExpressionStatement,0.556657175,0.543056203,0.596642543,0.489300954,0.596642543,B+,A
